Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52
Q96EM0,-0.029,0.4184,0.1077,3206322.1399202365,3258611.658426721,3498209.0126839248,3373536.265009513,3335867.1400249368,3242099.4389761123,3289403.6165718706,3198378.7692915187
Q92994,-0.0854,0.4144,0.1077,172116.1071580307,177651.65705731997,217869.1331567412,221897.61105023714,172116.1071580307,197574.29572889052,196003.05561042874,175035.7756747066
Q9H1B7,-0.0452,0.4187,0.1077,1173448.3406171773,1249999.2078963139,1254836.8056816973,1365195.3358911355,1280674.578138088,1174900.2130962806,1178622.2940809322,1249999.2078963139
P49903,-0.026,0.4145,0.1077,24420153.617709137,24819109.546944104,24215893.33852483,24668685.565130174,24873362.924821783,24394870.010321446,24215893.33852483,22923507.812458932
O95926,0.0182,0.4092,0.1077,11536485.185126213,11327892.234208638,11553754.506275536,11492615.902879182,11824223.100793157,11615479.776525494,11544576.222928556,11510351.38044235
P32189,-0.034,0.4044,0.1077,2687360.749337116,2752784.9709040252,2783377.0387586444,2697710.0593242673,2595797.7314045257,2771208.8656921117,2801033.13637756,2508975.739460814
Q03167,-0.0679,0.4151,0.1077,693618.2102479832,712715.3544627028,799083.5556820516,850555.0157503382,720546.5842923904,663754.9088710949,739438.0202382093,787027.7230529308
O75152,-0.0206,0.4041,0.1077,28829201.05254076,29409897.49319437,29434588.236639168,29715692.986422777,28600202.776244447,29103477.871569548,28348235.628728203,29680402.27600671
Q6W2J9,-0.0279,0.4195,0.1077,2360257.2823708444,2293739.1770878257,2483205.349632753,2468729.983233887,2399303.762315509,2337222.3666067007,2326020.385290948,2355247.9048489085
Q15084,0.0215,0.4124,0.1077,283138624.9419789,277669370.0333546,285246139.4173963,288454680.0942499,290880702.9091187,283138624.9419789,283138624.9419789,294441182.59795123
P46736,-0.0246,0.4018,0.1077,8912816.914882554,8822862.556578616,8916890.004058748,8719017.960482765,8628564.36095465,9035884.88133953,8772973.743091296,8349874.539773977
P54132,0.0353,0.4081,0.1077,4065898.5566354147,3990075.127651965,4189130.5954274135,3708155.953943483,4021601.746490532,4237292.145791029,4038534.1268418347,4038534.1268418347
P23276,-0.0264,0.4113,0.1077,2381131.6053237747,2436867.502128146,2534021.720513948,2431763.1016837084,2324287.207485206,2385716.063632568,2413682.2602885575,2483205.349632753
Q9NSG2,-0.0291,0.4067,0.1077,659396.8364832287,671247.0140878198,654260.7642952692,667560.7006182029,617977.7243242941,640093.6185139578,683681.1673986921,659396.8364832287
Q8NI27,-0.0279,0.4063,0.1077,37149432.07951064,38359890.33151031,38006137.81127132,38229856.52441451,36190204.64593666,36115324.56468699,37331205.98800842,39281857.62472963
Q8NEY1,0.0692,0.4098,0.1077,1858496.988771415,1833275.5939683814,1653220.8234533186,1643929.3750892268,1855047.798280748,1764717.2781179287,2094841.7902391502,1635642.5858191866
O95373,0.0274,0.411,0.1077,23610776.6108388,24312332.417658836,23355174.846468717,24053624.568934593,23649942.49733719,24082211.55163864,23864210.620892674,25596716.854432773
P28331,-0.0331,0.4021,0.1077,17869610.46501238,18950739.488502767,18083926.20758692,17664930.164679725,16610701.195784304,17917505.72876539,18206617.227095872,18215387.873829175
Q9UMS4,0.0215,0.4067,0.1077,82218925.95643705,82743248.32192492,83256754.21698098,82973783.67560022,86349399.55624376,85170824.49191953,83256754.21698098,81470748.66928504
Q08431,0.0368,0.4109,0.1077,1249999.2078963139,1237953.7879782787,1178622.2940809322,1144412.7616005356,1170429.9245694007,1296898.1199602399,1251383.8850539515,1216820.5480301834
Q96GC9,-0.093,0.4183,0.1077,2417440.7334394786,3200221.9824013454,2238097.9867066056,2322894.207935094,2280254.764904863,2373984.0477719097,2385716.063632568,2406177.2312283865
Q9C0D9,-0.0427,0.4042,0.1077,566003.9477492573,569990.164730405,600781.6446096039,620227.1909645193,559801.419645962,538272.304008041,572608.4560229956,618851.5749019969
Q7Z4H7,-0.0348,0.4091,0.1077,6626316.392479975,6610465.9707611995,6865200.287753168,7304022.201970015,6969056.014270557,6522072.329839672,6516364.571477717,6733308.473738202
P49641,-0.0276,0.4121,0.1077,275215.36481801607,290790.16092676285,294662.0888380568,283172.44487541984,275215.36481801607,287433.47404801415,286515.83108751697,272951.568139308
Q7Z6E9,-0.0199,0.4165,0.1077,32468042.245757032,32502702.432264317,32920163.60903173,33305785.690379433,32502702.432264317,32747044.95354233,31587171.28692489,32567901.78332564
Q9UPT5,-0.0392,0.4166,0.1077,2000650.20934769,2204910.934735295,2141881.04830809,2181841.046103938,1948935.426061592,2093892.3463943056,2074745.0865226558,2183943.3294993807
Q9Y618,-0.037,0.4059,0.1077,11526725.051610664,11414596.530362856,12598145.912266012,12708186.306944838,12138748.144896442,11657516.5333291,11506759.282128612,11674231.771328857
Q9Y5L4,0.0951,0.4056,0.1077,3234469.482079376,2771208.8656921117,2341789.452497522,2758298.0191946253,2998828.234756999,2507477.700424327,3225882.74630402,3107205.1147354953
Q9UBP9,-0.0433,0.4098,0.1077,1243756.4356234767,1266420.619804531,1223783.2012377807,1368903.8153833263,1326675.7250914443,1165580.3901607543,1216820.5480301834,1243756.4356234767
Q9UID6,0.0373,0.4057,0.1077,1653220.8234533186,1604645.2551465672,1692078.8169348936,1626555.4447480447,1752568.107494965,1772175.8297329799,1669545.4063535444,1561508.9849510477
Q6UB28,-0.0274,0.4092,0.1077,1964361.552400513,1948935.426061592,2015345.364269406,2013365.684702264,1992364.8732843383,2025780.793239212,1900625.2890664244,1876708.4998787802
Q6P4I2,-0.0338,0.4033,0.1077,10231504.307288708,9900459.53833286,10879232.754781995,10713562.258203978,10713562.258203978,10069204.67836536,10016302.89749565,9949450.78747437
Q96BK5,0.0286,0.4114,0.1077,980944.1476483986,910758.9930577516,964144.2665751037,953732.8538927736,1008668.0746544901,977846.3193156888,948432.3915078348,950758.4826175888
P19174,-0.0319,0.41,0.1077,4971240.433224324,5300305.148323316,5425866.233782203,5392099.320483575,5041725.565713911,5019367.088691908,5207599.28709188,5354081.317335987
Q92609,-0.0242,0.4051,0.1077,4785094.381091802,4958274.556897442,4745397.435783636,4776184.840652933,4549208.413970744,4792213.423532451,4819827.255668227,4785094.381091802
Q15018,-0.0218,0.402,0.1077,9999425.368305888,9941252.031821297,10079616.683355179,10294005.694874143,10008254.669264447,10194135.507533528,9853067.500390744,9657736.425482662
Q67FW5,0.0432,0.4075,0.1077,1786974.6527312377,1764717.2781179287,1813040.145700285,1642435.4601753168,1890459.2227252412,1876708.4998787802,1794608.3148720663,1662577.3826574676
Q9UK61,-0.0199,0.4106,0.1077,2063595.6503273463,2103409.8991067824,2145633.177561314,2056694.012215792,2069752.6282721786,2067223.0486657552,2042094.0763987163,2074745.0865226558
Q7Z5G4,0.0586,0.417,0.1077,1698959.7930894173,1631453.1976483918,1427573.3264665194,1438386.3953984948,1557928.9829204688,1536299.2181161444,1631453.1976483918,1714522.8012882208
P49588,-0.023,0.4025,0.1077,333516392.1659355,337212372.5951769,333516392.1659355,329808394.78258103,314884571.4751471,331420251.38111514,329808394.78258103,337212372.5951769
Q13573,-0.0252,0.4158,0.1077,60045856.10257294,60180201.440188,62235397.2099711,60045856.10257294,62156324.52757392,59090476.21629877,57977467.862991974,59129737.63764909
Q7Z2K6,-0.0297,0.4088,0.1077,1462357.8680634852,1531306.8980752458,1538347.5508232363,1562988.258640105,1431816.341611775,1515514.2113326145,1470988.5232923636,1553500.7744550398
Q9Y6I4,-0.0292,0.4129,0.1077,2353431.3022020925,2372143.9012470674,2343611.6727750697,2523528.203632693,2307882.7015490592,2377014.610061884,2288161.830791657,2425920.025973941
Q06609,-0.036,0.4049,0.1077,2272692.6149053257,2393494.698714713,2234127.0802867827,2231908.1402530684,2113520.8880464407,2322894.207935094,2321252.703896459,2154230.6134069255
Q96EK5,-0.0314,0.4106,0.1077,9205811.364199415,9538713.101170236,9787585.333609547,9584011.044524,8896262.516716989,9242225.18347565,9329323.179121718,9844246.20886616
O14523,-0.039,0.4026,0.1077,1458598.2928612863,1489720.6669973182,1608926.3987581406,1577081.2085759104,1439903.612634666,1596789.7452456036,1480929.0978718218,1453223.8423566902
Q6P2I3,-0.0429,0.4076,0.1077,706328.5077683268,729175.4228406453,685577.0310723681,645523.9646221974,693618.2102479832,696989.0039376465,671247.0140878198,623561.5388165329
O60671,-0.0273,0.4034,0.1077,7566193.8037631465,7517379.048773757,7982881.307338719,7590967.899385979,7775348.5040095765,7575726.202364818,7504781.198055467,7227609.548271987
Q9HD20,-0.0276,0.4102,0.1077,4044764.5959024117,4237292.145791029,4356647.265559079,4253384.123236374,4098780.041398731,4254981.209094059,4013079.706299418,4203976.866985997
Q96J02,-0.03,0.411,0.1077,3734402.3931050985,3937755.077850141,3974047.3460209086,3916813.730814858,3724354.8339336347,3719121.269391772,3783829.102961528,4018928.2764931107
Q9NSD9,-0.0303,0.406,0.1077,67156447.9854383,70070627.00479116,66265730.78473813,65505488.73469359,62453174.490638934,67069128.50343512,66007541.54426638,67922028.0284305
Q9BQC3,-0.042,0.4065,0.1077,10338249.789732367,10203827.011247016,10793094.01350842,11834174.928772371,10815318.829690851,10301541.218059905,10247150.365317488,10504580.548023958
P09874,-0.0292,0.4045,0.1077,81285004.39152172,85629421.31766455,82447962.74968795,81285004.39152172,76679243.07553232,82073826.9917845,81708998.876116,83649041.30749568
Q92796,-0.0221,0.404,0.1077,2021103.3559296753,2055860.552161521,2036460.2588359043,1982421.1997669109,1976313.9969792317,2050533.709223913,1940461.205793051,2006486.0705733255
Q8N9N8,-0.0433,0.4107,0.1077,5584116.423497967,5602193.017151131,5902495.107713638,6078830.4112558765,5902495.107713638,5850259.787614726,5572326.531885206,5173190.757011861
Q8N6H7,-0.0231,0.411,0.1077,45104636.30751769,44187343.66862236,42655521.91349085,43144325.27429217,42896497.777649164,44006851.468206964,42280396.78134276,43101085.552879445
P29084,-0.0218,0.407,0.1077,3848404.5909499805,3706270.451724381,3815209.897910945,3664677.696083313,3660651.8233105056,3676113.95904703,3696601.330313037,3773832.6039558663
P62937,0.0255,0.4144,0.1077,2318177773.2511396,2487949627.3392878,2487949627.3392878,2487949627.3392878,2487949627.3392878,2487949627.3392878,2487949627.3392878,2487949627.3392878
Q7Z403,0.0389,0.4124,0.1077,607180.3599205483,628385.4193099246,613184.8979818274,590895.4482046488,578799.3956798263,667560.7006182029,631296.4794127302,631296.4794127302
Q9Y2R5,-0.0349,0.411,0.1077,4389091.482053269,4541387.590549734,4248998.783712383,4151486.827498708,3994167.9583393103,4398595.942865763,4269249.981816011,4254981.209094059
Q8NBU5,-0.0276,0.416,0.1077,3571740.9047247726,3639561.772235616,3632935.8994948,3603039.7063071476,3419035.614368729,3495047.276553185,3520564.954727296,3746239.4104980044
Q53H96,0.0342,0.4034,0.1077,7022196.857236619,7057161.132505266,6907580.933641982,6631654.933445292,7006827.215843857,7561245.152552455,6983132.517308997,6745436.392862482
Q15788,-0.0582,0.4071,0.1077,5110844.334874242,5219188.906463631,5795446.681797072,6225231.596916079,5660182.77610425,5135982.158058923,5182534.052135376,5435482.438834674
Q9NS87,0.0196,0.4019,0.1077,16202049.000126861,16316228.491361933,16357247.558931803,16320455.077416252,16236732.542529983,16473321.639056675,16370468.221581662,17016172.05303892
P43490,0.0215,0.4154,0.1077,256114368.1054489,250673071.0839222,256114368.1054489,257620271.65866837,262910274.0453635,260670264.77648422,261707434.9208088,250673071.0839222
P25787,0.0221,0.4055,0.1077,144892342.48232815,140768882.98206505,140768882.98206505,143498513.3796056,147843947.2861004,146191844.49631238,144892342.48232815,139883729.00840595
Q7Z3B3,0.0425,0.4068,0.1077,175035.7756747066,175035.7756747066,180670.73597862865,166418.68285886254,177651.65705731997,196003.05561042874,168360.93017773874,176773.6149450697
Q92890,-0.024,0.4076,0.1077,45455775.00875856,44223745.72640688,44075782.90051593,45455775.00875856,45027153.77056781,45196627.83603902,43288240.321018465,42778144.75968128
P28074,-0.0309,0.4176,0.1077,119072452.30699553,119946066.00940616,127454472.59686466,126612218.021614,125545842.23152936,120096954.01990254,120469807.63768113,116473194.02402326
Q06481,-0.0202,0.419,0.1077,2402046.301802292,2310878.7915894096,2373063.7879218184,2378050.414888322,2327468.64232329,2324287.207485206,2374981.459027541,2305306.651830093
Q92544,-0.0827,0.418,0.1077,3603039.7063071476,4151486.827498708,4531276.008166168,4904781.202543861,3807610.0913268304,3909285.148771005,4046839.860885352,4387585.443662046
Q12962,0.0656,0.4054,0.1077,3767355.5614687195,3406389.105197332,3710448.751289349,3366789.1208934356,4258289.75344174,3346688.906529166,3774910.1622967967,3574379.4106862913
P10606,0.0606,0.4091,0.1077,118176023.60188755,115748075.85040937,101504574.09071329,96651442.5876148,111363250.05406317,115748075.85040937,116025312.31221165,106148173.05940148
Q15286,0.0436,0.4031,0.1077,19392616.328101195,20849085.665114824,21807802.561746392,21035292.15846108,19782418.11874498,21611951.74418056,21597435.952235907,22668927.171604767
Q8IWA4,-0.0408,0.4083,0.1077,933257.4728056698,971083.851625388,1023596.0964402817,1046229.866973534,955803.483470284,941767.6232881462,934128.8255991756,1030887.0209869434
P61158,-0.0326,0.4081,0.1077,60180201.440188,59527272.63345852,61857192.079217575,63436318.43473126,61359321.32620435,61407848.8587117,60724913.330887266,56130415.384752974
Q7Z434,0.056,0.4033,0.1077,6554773.4166326765,6392812.943959664,5681702.020403504,5597535.530597795,5949899.007870254,6799502.5861983895,6317508.239038851,6090806.537074774
Q9P015,0.0395,0.4192,0.1077,2418466.2260983973,2451460.1682857494,2326020.385290948,2199540.7362082615,2266658.3947167364,2490577.786951389,2453879.372086822,2443188.100549747
P42229,-0.0299,0.4122,0.1077,58832874.07410407,61407848.8587117,60399202.71741851,58070635.23550355,55915229.33454277,57665324.19033421,59173116.728098065,61132307.99546613
Q3SY69,-0.0249,0.4075,0.1077,3085090.4566963217,3163235.595358295,3188363.9922069553,3263469.962746326,3005454.107551939,3150883.6030636285,3188363.9922069553,3138892.935069495
Q10469,0.0408,0.4054,0.1077,759162.4555803444,781241.6448599896,727661.6637721064,683681.1673986921,717297.7799269427,774302.073509924,777726.8924598667,764866.1841048411
Q8N6M0,-0.0224,0.4145,0.1077,9370491.686562872,9432050.617847824,9146478.656300854,9443144.460009707,9084151.399458794,9114204.053200599,9089870.686807232,9531346.774858769
Q9NTJ3,-0.0355,0.4093,0.1077,69098177.81119688,74081783.20514616,73494248.17382918,74320485.99475193,68227836.80856906,69218058.49647817,70809744.25427118,75772334.4289457
P12236,-0.0486,0.4149,0.1077,135780336.97752348,143498513.3796056,133537836.41194624,128500730.50325675,118392403.96623866,135380384.6357235,131913579.88238552,138208783.07157832
P63146,0.0935,0.403,0.1077,1676587.0610353143,1557928.9829204688,1365195.3358911355,1261416.2473230956,1835370.3553117863,1511894.8760794562,1456523.6232929814,1442376.5237860482
P11177,-0.0312,0.4096,0.1077,15363897.092040824,15627604.566110138,15219168.568638235,14918684.17502089,14011261.611963479,15275546.614034053,15080192.823343463,15489634.539776891
P51659,-0.0188,0.408,0.1077,72785977.97286604,73581988.55922073,73734966.05177979,71951704.58438367,71272932.05611992,73244267.75888798,72488067.39487927,71272932.05611992
Q13190,-0.0438,0.417,0.1077,4405973.294739782,4832292.924180718,4647458.719633622,4453780.199135601,4084125.5611162074,4475324.768489245,4689494.414241916,4553626.019784511
Q53EZ4,0.0189,0.4038,0.1077,6376712.691194114,6147029.039835063,6301637.301594627,6183208.654569955,6339037.62333658,6355016.6306720795,6268282.4121458875,6373936.209557074
A6NDB9,0.0362,0.4094,0.1077,4115804.570125312,4160477.2808424514,4478531.770634866,4588147.464199015,4455810.1376950545,4589835.825757572,4384576.588548824,4337728.36062719
O60504,0.0257,0.4013,0.1076,2041635.727318037,1930171.367344095,1991159.9681932237,2053186.6863107008,2065575.3378809835,2085273.852401148,2037448.3410638408,1971316.3322737673
Q9NXH8,-0.0284,0.4015,0.1076,1129594.2270742357,1107186.134205684,1171506.4446092304,1191281.803978102,1083465.0082420404,1129594.2270742357,1156054.402326457,1140322.8581907728
Q9H081,0.0575,0.4002,0.1067,2894866.123606839,2892976.5933408095,2579734.743279096,2853291.038368684,3068665.345426002,2622038.1574716526,2824079.7320133545,3181715.8770112935
Q96BZ8,0.0314,0.4004,0.1067,3760945.3182821283,3612091.5792255597,3803061.055647603,3867505.921778104,4005463.0672160354,3752451.748071212,3949537.9118184512,3672359.817149434
Q13228,-0.0266,0.4,0.1067,47131717.53434344,45656611.0206699,48532992.758525796,49327065.25357441,47580776.81675338,47411810.49761068,46606322.98920865,45517879.06140069
P16949,0.0181,0.3998,0.1066,1453195633.5901124,1453195633.5901124,1453195633.5901124,1477118384.147755,1477118384.147755,1453195633.5901124,1477118384.147755,1503278078.8220122
P49354,-0.0373,0.3989,0.1062,17005651.357282665,16152746.323559923,17831672.63170002,18501534.555203643,17398653.344103646,17026699.37553622,16633860.013212204,16584962.9105628
P09622,-0.0218,0.3984,0.1062,294441182.59795123,295867334.0128699,297978120.1733169,305642318.841836,295867334.0128699,295867334.0128699,299794451.14829296,284568552.81389964
Q9H074,-0.0199,0.3985,0.1062,31654629.63338085,31406951.945703298,32141391.6493589,32348250.2121774,31602414.67142636,31935556.169313937,31617665.192946132,30657468.55339199
