Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA48,V_log2.i._TMT_3_iTSA48,V_log2.i._TMT_5_iTSA48,V_log2.i._TMT_7_iTSA48,V_log2.i._TMT_9_iTSA48,D_log2.i._TMT_2_iTSA48,D_log2.i._TMT_4_iTSA48,D_log2.i._TMT_6_iTSA48,D_log2.i._TMT_8_iTSA48,D_log2.i._TMT_10_iTSA48
Q99541,-0.1045,3.6749,1.9999,4225809.115709453,4266123.913446628,4585053.922338187,4393666.938891722,4496037.41277887,4030498.9903562427,3965660.408943504,4166734.773619045,4107492.2146081934,4107492.2146081934
Q16186,-0.0884,3.6691,1.9974,19568868.854096416,19691366.417581156,20078440.873164345,20388477.061726276,19410301.34119499,18066458.72491796,18660025.475057118,18660025.475057118,19114880.431721434,18505050.154348545
Q9UJ68,0.1045,3.6648,1.9963,656297.4672623349,662767.4202596566,658310.1654147437,636461.9845835774,662041.4543462532,702612.111438346,682498.6420599677,709808.3153517358,725793.4592776651,692354.4272740816
Q9NRM2,-0.4966,3.6314,1.9661,233531.33391031701,281416.1403967922,318337.80225666915,413849.8015369181,304399.26083019574,203370.36072227848,265436.00639392267,213118.35998582418,188193.92730998903,226647.14144682282
Q02878,0.1199,3.6073,1.9452,37750059.69456909,38548438.88479828,37898831.972922325,34587898.141176514,38272032.659849465,39452733.07137176,40574681.09857834,41148058.06096478,40107640.214216314,41456515.08457296
P67870,0.2187,3.5616,1.9027,29626102.758881938,28562853.70598242,23906343.34367684,26454735.54289087,27818995.85494884,29578294.85893604,34511522.86141596,30397046.99294643,30457045.42580758,33350100.19563347
Q92747,-0.1089,3.5458,1.89,7644690.639382689,7522939.460980862,7560200.5774784805,7842543.089207345,7430385.905328456,7090268.986734165,7328029.700433874,7175679.08521904,6794238.3975884365,6761621.504359816
Q9UKF6,-0.0757,3.5061,1.8534,32299511.726609997,31165108.07550946,31320158.764485847,31714178.139718775,31320158.764485847,29995797.22459965,30587084.22773313,30080211.184311386,29215209.11553012,29494633.365553267
Q86US8,-0.172,3.503,1.8534,1491737.9991931352,1574319.0118030407,1608468.731818469,1748716.1613298415,1466373.9792768327,1369154.401616332,1428246.0804014483,1399379.2946563333,1418668.6044058346,1369954.7493692988
P35270,0.158,3.4767,1.8302,10769912.328406021,10648538.131180562,9207591.00069776,9992922.809648408,10363968.28480513,11028678.1479318,11730074.577682411,11104545.808097411,11296930.390208926,11585637.621020671
P31641,-0.2835,3.4666,1.8232,875237.9690147577,850968.5627570942,887153.2335501383,1066820.0471605714,801672.1886313782,718014.139972733,790283.0061789227,756217.0752852345,773586.1553594378,635347.4882348544
Q86VM9,0.0811,3.4282,1.7878,21686469.20849525,21843191.6897522,22885758.626677006,21178330.06632374,22410917.220182188,23627503.249097493,23133305.011172548,23090951.54592329,23090951.54592329,23113729.69433411
Q9UPV0,-0.1859,3.4027,1.7652,906784.2893082238,929790.184306509,892881.6403505504,1010653.0257507537,917002.3465336997,764892.2686596967,897683.7227141514,805158.2832969839,806914.1704250306,809066.3081455108
Q5T6V5,-0.0805,3.3937,1.7592,22127489.009272344,21730580.06787782,22430509.26296998,22320150.203024052,21393226.22406156,21451174.12985843,20611809.670112114,20933949.24901036,20600301.119633816,20171939.95201246
Q6P4R8,-0.1444,3.3813,1.7498,2164957.2701105783,2179598.873935845,2505365.711165181,2347895.2919942657,2211016.406791177,2067792.600515759,2084042.3292478682,2091228.4459886798,2046489.3240542025,2004523.6662802722
P49207,0.0759,3.352,1.7234,4114688.8828895153,4239641.598835224,4225809.115709453,4138219.4994903016,4059150.9761822056,4386371.730041101,4353000.5447681155,4403086.481477671,4278802.179006176,4422390.159660506
Q96SY0,-0.0665,3.3434,1.7206,9949491.752375253,9787132.631932272,9832990.715504171,9956909.454263784,9590321.105181133,9358260.448275264,9434995.57154661,9410241.256063143,9391314.2070056,9190297.798039796
Q9BSU3,-0.0765,3.3433,1.7206,1969390.4955244893,1933325.2005873988,1941184.2242595758,1919573.6184093335,1930912.274016583,1826307.5059484148,1805580.1093221023,1810032.3605550134,1840126.171588314,1887869.1069106602
Q14498,-0.0926,3.3205,1.7007,48481257.704059765,48719604.639292985,47954475.50921207,45239527.64032621,48949345.70546977,44061955.54663843,44187212.885835305,44785745.94754908,45465703.17417303,45381779.65853201
P49770,-0.0868,3.3118,1.6949,24630416.53059856,23979534.548513178,22960116.7148247,24108879.916523498,23795481.799454655,22814154.939024262,22148413.563686296,22378091.553869598,22778929.29267784,22103076.42721508
Q9HCD5,0.1206,3.2953,1.6812,7768765.31738426,7926456.683354227,7873524.135292525,7328029.700433874,8238338.358649448,8910843.6669155,8331018.206195583,8320141.132627369,8264083.897887375,8611145.651505541
P61586,0.1617,3.2844,1.6731,12079753.169480693,12407544.903168414,11489852.326062074,10610970.145539965,12320787.713332519,13370852.351214895,13849830.3628103,13261965.856133817,12324910.889465138,12923317.849121695
O15015,-0.1553,3.2477,1.6392,496295.6279848504,478760.02794785565,448351.22066212544,483461.2349093212,475871.48075426946,440985.21148371266,448351.22066212544,409598.2738760376,424263.1643783002,411182.45470655017
Q9BPY3,-0.068,3.2291,1.6249,5828712.006702855,5713482.701662981,5689869.447530689,5733104.677698696,5572311.120761243,5445846.509121223,5386049.506784325,5410965.829547795,5403481.371001897,5508080.523736291
Q92610,-0.1059,3.2277,1.6249,12148999.302541206,12370292.774635024,12057424.327724583,12825945.444755938,11854893.611355936,11167918.867156899,11800696.033993376,11442651.599381696,11005133.725401694,11363252.025152393
Q8NFH4,-0.1177,3.2211,1.6209,16390441.497409279,15753533.128630748,15098057.185063235,15219966.630776118,15727282.011667952,14376914.207380379,15052246.344331067,14513839.243092941,13582132.72713413,14357185.067514213
O94854,-0.1903,3.2172,1.6198,1501042.2452670021,1535254.807423499,1631597.0012421021,1805580.1093221023,1474495.5523468808,1441399.960252956,1356855.8981386786,1423163.5842544858,1416212.9175495908,1311108.1190442273
Q13188,0.0813,3.2113,1.6167,6433981.646919782,6391039.042171581,6536923.803152328,6429323.620261335,6467208.355105767,7133724.746147149,6774274.562422193,6789080.965008836,6797599.861830443,6547725.725270095
Q7KZI7,-0.1641,3.2085,1.6166,2070692.3032677846,2119901.1595725073,2413317.7832273366,2182868.648768084,2100204.4543003165,1859745.3760729318,1833249.0740290831,2021455.5223849148,2048457.9253975532,1927122.2320115564
P48729,0.0718,3.188,1.5987,15607698.733273149,15155371.802478047,15570177.87294817,15163945.807737863,15197931.55681834,15696261.430293288,16153579.680498062,16128007.39874011,15937277.335532494,16482402.940096412
Q13889,-0.0817,3.1463,1.5604,3361292.474614974,3222242.562515329,3351794.316917544,3335173.306895216,3252404.9166315915,3024726.3802732937,3110966.071264609,3174854.1574969604,3179997.5206332584,3081849.137112245
Q8TCG2,0.1428,3.1443,1.5604,697066.7126407565,646334.1791443003,729017.0648366092,720935.1222400168,695553.6005329167,735980.6751652656,746649.3595402743,798067.8826894388,771549.2739815831,789268.1409443493
Q9NTJ4,-0.2372,3.1087,1.5274,7188231.243316277,6429323.620261335,6722941.009453739,8048539.0386081375,5752926.908177299,5637691.368281781,6149339.720137515,5782454.627475109,5830807.48661621,5492888.514281847
Q9H2F5,-0.2683,3.1012,1.524,1210522.974658144,1259178.9520940233,1454245.5410877983,1505745.0859826496,1121743.489431334,953833.5611051397,1094425.5229883888,1162139.5680114313,1135364.210944462,1078880.2712985366
Q16629,-0.0768,3.1001,1.524,57315317.71831673,59645738.0947905,61115188.880939245,57899684.45637174,59073169.73259803,54689301.11679281,55578148.56171206,55814653.92148947,56232062.9773486,56710099.43008353
Q7L590,-0.1102,3.0837,1.5102,2241147.1869054046,2155029.6229462544,2324640.929391871,2184079.257307001,2217472.142840357,2155484.7875820603,2029820.3273096748,2043406.0454793277,2108158.5466061267,1941184.2242595758
Q9UI10,-0.1063,3.0516,1.4832,16642544.037974015,16108704.969135707,17586933.412543956,16716547.501449706,16778486.525092017,15027730.677645907,14888745.456055244,16198965.761346657,15575288.49298754,15977107.386991598
Q5JUR7,0.2895,3.0532,1.4832,1441399.960252956,1195977.9910904714,1164479.6523345208,974979.5612331924,1369954.7493692988,1582575.031230206,1472731.602339939,1434971.9942277079,1388670.4995653199,1613691.9979492023
Q9NPJ3,-0.0738,3.0357,1.4699,36655709.1311796,35891066.311839975,36549512.303700425,37332124.59802664,37186798.694414586,35005317.59178905,35713580.64379753,35208412.16569114,34179586.07823705,33909104.51926485
Q8WYQ5,-0.0654,3.0116,1.4484,9312291.832112785,9194181.591540018,9291519.898511073,9172317.982985547,9668407.83630808,8893248.88152664,8847055.29828295,8872565.50573785,8922091.295990616,8922091.295990616
P56962,0.0721,2.9959,1.4352,1954141.5996727187,1919573.6184093335,1971050.132129137,1873776.0180852218,1971050.132129137,2073374.72444713,2002231.0156722073,2016648.4933557508,2027822.4933183086,2039832.4291924438
Q86YS6,0.1434,2.9709,1.4176,831971.4580664916,899752.2379495917,883366.6185555726,819419.5965789696,855599.8001756264,883366.6185555726,914950.1459378944,983175.6296790608,973665.8994672969,970952.7196210905
P11532,-0.0686,2.9713,1.4176,37939571.79304446,38115790.20103844,39666897.29648773,38934950.059878014,39172624.12309329,37611555.56986424,36024574.38787348,37556054.4748542,36988053.37947923,36174292.377444364
Q8IZA0,0.0684,2.9741,1.4176,1771276.9214463593,1807179.3123012204,1812053.8639846253,1789890.984024633,1852056.4353560882,1898968.6926317792,1858623.9850440398,1915783.8284324366,1887869.1069106602,1885828.6692675918
Q8TDJ6,-0.2335,2.9479,1.3971,2077694.7618225676,2145955.189092963,2423878.3773200144,2660375.1324489713,2039832.4291924438,1727426.6362142526,1997915.7405706919,2015051.3736560468,1964033.2047821574,1921926.9746805644
P42166,-0.0741,2.9339,1.388,54200720.352549575,56317096.49553152,56442299.50857603,55814653.92148947,54563721.48289738,51706982.172382645,51514985.439784266,52584946.05090102,53026139.02389822,53941780.99452707
P61313,0.0826,2.9359,1.388,7428460.026673222,7310562.572329882,7687070.6110569425,7497296.3040386615,7778320.065908852,7936918.166539481,7782312.648625423,8201855.523519144,7809311.827171811,8087693.255210609
O95352,-0.0625,2.919,1.3755,13160166.900345182,12797595.70880618,12989820.326808313,13114738.267015746,12733518.931566225,12716288.965173738,12315260.6779974,12348754.306577258,12343461.986767579,12169231.690605845
Q99963,-0.2427,2.8948,1.3584,1300823.4052690715,1443331.1087962613,1593651.4731252752,1732162.1760421938,1287997.8370108125,1181473.041478944,1244140.9340912038,1285985.459781867,1299743.8426510748,1191524.1566732454
Q15334,0.127,2.8947,1.3584,1657964.9645183426,1693107.3989580346,1873776.0180852218,1681523.8256515046,1606452.2853304262,1904847.1816865352,1828110.3910914233,1852056.4353560882,1829006.903746915,1857318.597051995
Q7Z333,-0.2023,2.8949,1.3584,2340010.755055187,2125869.681686768,2372577.2815626604,2589230.4592142394,2072017.719422468,1918644.2966637681,2128192.409700897,2066188.4889246463,2043406.0454793277,1813102.5798133442
P11474,-0.1019,2.889,1.355,5997852.487463477,5757861.675780497,6085496.2771086665,5497850.780849149,6109747.636534323,5400082.246946685,5508080.523736291,5428782.109102268,5616074.254151063,5413927.284904376
Q00537,0.0881,2.8778,1.3462,1485155.6415180136,1493580.369060917,1575511.6045518508,1470125.7873712406,1506765.6931071153,1567515.339016003,1571782.0603017174,1645554.456694713,1582575.031230206,1616378.7282135114
Q8IVT5,0.1369,2.8254,1.2961,9556191.274132267,9233721.378567407,8673000.1872015,8813995.809322586,10000251.794348517,10447403.448385745,10303115.172422225,9897486.47413717,9640568.67796828,10467048.192024747
P28074,-0.0968,2.7821,1.2575,105495693.78119498,105022818.64267842,104674293.51973502,108485204.75510089,102208507.81436771,101331615.86268212,101331615.86268212,98875110.08106968,92595506.63495989,96397128.76909536
Q9Y6R4,0.085,2.7825,1.2575,16347395.668136798,16322805.979527825,17774546.43117081,17325056.242299598,16694743.823472245,17712509.731600244,17890130.556863133,18122480.36384575,17823745.34763697,17801196.144544195
P62917,0.0981,2.7788,1.2565,10483047.105760677,11069071.617230263,11359715.045462038,10848769.940970648,11611446.163182758,11817123.708138032,11769792.497754445,11902392.309958536,11464369.196769988,12159150.05742401
Q02750,0.117,2.7552,1.2357,52253618.50889882,52584946.05090102,49366166.772937395,48874693.18430853,54153860.04912702,55578148.56171206,58907567.316032186,55368197.4918893,53360121.658026874,55039155.56661301
P53671,-0.2043,2.7534,1.2357,407430.1814259041,369171.6699577546,355562.4949829091,404280.16288665665,356819.6423665465,308266.54240357026,339369.7125398581,340263.4749003589,302208.3862235568,349013.7694849369
P10619,-0.117,2.736,1.2205,9764848.36167723,9687048.875109283,8754765.95318604,9137972.752083262,8977059.770066444,8273288.207829673,8792554.916615166,8517568.416540265,8378306.778818611,8644596.831199463
Q5VWP2,-0.16,2.7299,1.2166,3249262.748832216,3288726.8788712337,3503439.7616857686,3825271.3765602796,3195459.7175810495,2979531.4396561687,3072841.6647869283,3090616.0556660593,3222242.562515329,2867108.1405904037
O43823,-0.0933,2.7216,1.2106,17259288.18853113,18895865.695791986,18588599.7163422,17291846.993962046,17996850.535897017,16880018.27291391,16669799.196337512,17014023.899857912,17047074.742883496,16568133.527080866
Q5VTE6,-0.1569,2.7017,1.1952,1719724.1270122514,1750809.4677348398,1945818.0339611855,1956603.829614411,1645554.456694713,1550645.0137163077,1595422.8664774084,1670889.7699301783,1625405.465687117,1625405.465687117
Q969X0,-0.2961,2.7017,1.1952,1249288.345518648,1273991.5252821897,1501682.5456870557,1801556.0288890374,1198747.8690765782,1235734.7655474336,1159016.5206293294,1153472.805111316,1140000.7714493838,1019619.4651658977
Q8IXB1,-0.0521,2.6922,1.1879,11947612.612370832,11718277.710610991,12296293.411147647,12028734.050265549,12071912.096338099,11475067.704677373,11499100.762030587,11665176.658463934,11611446.163182758,11531385.356693365
O43760,0.1065,2.66,1.1579,6756630.78144106,7053864.929522907,7469395.554872907,7149232.945083037,6835395.572237712,7513976.0662806695,7197188.781942957,7569344.035399237,7664651.204830345,7920608.1771958815
P53611,-0.0959,2.6563,1.1564,3881507.1649961295,3731699.4346116334,3728868.861514941,3863829.9210100356,3613203.247758851,3680386.730020466,3465901.1555107147,3536142.4187084585,3514643.8666442074,3368931.724243268
Q86X53,-0.0831,2.6532,1.1555,626144.2433135895,603630.2665050876,626144.2433135895,639341.2972874207,621638.563975044,597699.0772848239,577620.0598115323,586304.4495354211,579551.913015135,593689.4291182064
Q9H267,-0.0615,2.6396,1.1462,9573351.49765444,9421812.427664904,9693722.817714863,9635627.023202829,9262427.279474212,9071928.882871788,8922091.295990616,9169621.478518693,9258652.12188072,9062456.849343963
P61353,0.1012,2.6398,1.1462,6874728.698303109,6975042.080083503,7197188.781942957,6492231.798133944,7183298.764447054,7099687.383651827,7461916.005596568,7532539.173497394,7494588.932995524,7555788.981789274
Q13572,0.2583,2.6183,1.127,1394382.028656842,1496812.9345859548,1186508.2243382,1110871.3059355405,1349938.0861100142,1831185.393905978,1540455.4398161417,1443988.52812901,1410924.344256019,1576705.1007245881
Q9Y6N1,-0.1643,2.5844,1.0953,430515.0956992575,458186.81245817966,469006.4084069545,482012.084139803,409139.87092280557,378630.66422636935,409598.2738760376,406607.92252815515,412415.9031756623,394409.3315276469
P62241,0.1196,2.5688,1.0817,18214904.43282024,19913605.650114633,20540674.203358375,19252375.74887307,18967189.044208866,20139530.984106522,19953385.85749468,21245474.211127114,21512430.267627,22132686.154009484
Q10469,0.1476,2.5472,1.0623,2382552.3614907893,2372577.2815626604,2705951.7423479375,2727883.780452766,2289619.399138541,2753134.210798359,2721033.20245442,2740006.376630616,2781342.4590126197,2790425.773640123
P55084,0.0632,2.54,1.0586,86621653.13134405,86099428.15833226,91129214.10464025,85406435.06562635,89553615.95001933,92391796.87521634,90927288.13668016,91930940.85737671,90580225.17340562,91418268.61605038
Q7L5Y1,0.0971,2.5391,1.0586,13646979.996502135,13379820.91251585,12837586.573808197,12451992.52436378,13422513.2196376,14760569.198208068,13998687.379862087,13935131.974972572,13783435.341553293,13662590.817755241
Q9H2W6,0.1438,2.5373,1.0586,10676697.218918316,10536644.10825198,9752303.60896296,10244136.884432895,10782982.072590016,10227113.070623728,11464369.196769988,11549518.251199296,11780250.648973916,12271107.702923965
P62910,0.1284,2.5171,1.0405,6968103.44039532,7036672.606542251,7053864.929522907,6259997.108067424,7265588.864122274,7064896.6728367265,7542193.690392148,7798544.945500795,7469395.554872907,7825731.273795372
Q9NP31,-0.1332,2.5077,1.0332,2166555.5848606373,2072017.719422468,2096593.951104431,2157602.5782873253,1958229.5343137414,2051769.5511298915,1874962.6549889487,1867448.2454844955,1960545.7671912801,1751820.9173133338
