Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q68EM7,-0.0076,0.1059,0.0034,4997034.81888127,5001543.134447904,5203420.973386341,5261628.357053581,4974325.106344775,4882101.233634399,5008251.043804078,4989698.93784252,5186122.271992168,5078936.866382169
Q96EK5,0.0102,0.1029,0.0034,9205811.364199415,9538713.101170236,9787585.333609547,9584011.044524,9329323.179121718,8896262.516716989,9242225.18347565,9329323.179121718,9844246.20886616,10170029.865088163
Q96RS0,0.0106,0.1012,0.0034,3366789.1208934356,3464910.964035857,3858313.952121344,3730971.1402247604,3683061.4311267515,3664677.696083313,3583534.2683490682,3495047.276553185,3598098.7467717202,3779571.707237435
P40926,-0.0087,0.1089,0.0034,1830067873.3524215,1830067873.3524215,1945038640.0539024,1830067873.3524215,1945038640.0539024,1830067873.3524215,1830067873.3524215,1830067873.3524215,1830067873.3524215,1945038640.0539024
P07900,0.0089,0.1024,0.0034,1037651720.5884242,1037651720.5884242,1081897074.5568926,1029543905.6146472,1003925787.5796105,992865559.6933424,1003925787.5796105,1029543905.6146472,1081897074.5568926,1081897074.5568926
Q9Y6K0,0.0181,0.0946,0.0034,1325170.7553851067,1301286.4370344349,1411868.3110869895,1505063.9525418493,1088163.0989748912,1377098.6580469713,1230726.3023041538,1286795.7629021932,1436939.5098899573,1341355.3742002086
P35250,-0.0084,0.0986,0.0034,17453544.430619325,18381314.42677646,17481300.735338185,17434802.552101836,17631179.912136987,16671557.209574943,17138687.800787657,17869610.46501238,17285923.550146613,18356197.64556341
P00414,0.0161,0.1042,0.0034,495136.2841691802,535178.858547757,484115.570346553,451129.9585858679,492643.1767476685,454706.2567140922,497484.327203942,531783.5372772452,475081.72960765613,511405.0849700669
Q86XK2,0.012,0.1121,0.0034,907615.0334550657,898856.8388009645,904315.383293256,922155.8116379845,999946.4146956624,916207.2096950694,940645.8957816908,956412.1750533226,883731.393810685,945192.9087100996
P53801,0.0188,0.1061,0.0034,793643.9581493568,797042.4015119951,810045.1235637285,904315.383293256,896852.5512164535,724104.4091456803,832970.8768607788,911849.997508143,837673.9768871241,923230.3782034809
P60891,-0.0114,0.0913,0.0034,89286517.79445224,84564580.63830283,84119940.2767017,82295286.71622364,97409956.14228827,86612778.8437634,91265697.82770352,88069352.91425523,81857666.21846065,83728605.41587293
Q5T0F9,-0.0739,0.1085,0.0034,30484832.641821172,28180647.408214048,19956853.63683641,18887217.747741662,44658705.58406745,22975076.189962402,36826761.290578924,27368494.678360716,22683606.988405623,24420153.617709137
Q969N2,-0.0115,0.1085,0.0034,3796576.24287923,3879793.1851311754,3767355.5614687195,3515190.852717128,3790691.739260824,3427042.6836743485,3748177.331885603,3703946.5264208834,3689127.882985625,3916813.730814858
Q53H96,0.0101,0.0945,0.0034,7022196.857236619,7057161.132505266,6907580.933641982,6631654.933445292,7522271.616918544,7006827.215843857,7561245.152552455,6983132.517308997,6745436.392862482,6872841.0333900815
O43683,0.012,0.0986,0.0034,5038008.865003479,4997034.81888127,5766554.862094557,5605992.408371764,4966732.682385237,5418964.329895429,5050649.899665225,5261628.357053581,5215466.281585423,5477649.408265466
Q8IWT0,-0.0106,0.1049,0.0034,3087046.492143819,3057622.268793485,2980244.7604351756,2824079.7320133545,3054575.649683711,2839838.172964329,2968377.590457827,3081642.9603943084,2836704.142199256,3075018.096350734
P43686,-0.0059,0.0945,0.0034,107180043.8126318,107412349.30152568,106532608.44263871,107957499.81011194,104597855.32790214,102739260.95175211,104068441.47694716,106009727.33073351,106532608.44263871,108832324.72711521
Q9NTJ3,0.0116,0.1105,0.0034,69098177.81119688,74081783.20514616,73494248.17382918,74320485.99475193,67558105.68246919,68227836.80856906,69218058.49647817,70809744.25427118,75772334.4289457,75151088.25398444
P02792,-0.0172,0.0965,0.0034,25614465.47452878,23814475.355688132,21962540.639324445,22609708.402856868,26863893.497238338,22717079.679627813,20882510.823356576,26658168.12383548,22820915.766149472,25614465.47452878
O43491,-0.0082,0.1149,0.0034,74245272.97558238,74425690.72473414,77584898.45658593,79161819.1325715,73082693.98532213,76243115.12547071,73494248.17382918,74081783.20514616,75629119.13937415,74544681.5417892
P42684,-0.0243,0.1015,0.0034,326044.1818526753,299315.6442093702,299315.6442093702,264317.1260855847,353614.5715119219,281027.8083598651,357671.6585579517,310235.05773076747,277598.60644690285,281027.8083598651
P55060,-0.0117,0.0904,0.0034,60310384.2019722,65838143.5220482,61270233.77062238,60925634.29101795,61175825.99955825,53953772.42201059,59971327.40616421,62553035.0791473,62366131.18976766,66265730.78473813
Q9BQS7,0.0083,0.0941,0.0034,1271595.2836824285,1272803.8994034303,1341355.3742002086,1284715.0729408057,1206094.7849653575,1258555.3015864731,1298782.7609893829,1249999.2078963139,1272199.4436075962,1293517.1129368949
Q9NVK5,-0.008,0.0949,0.0034,2391641.5839833193,2330751.1691837115,2491991.920139385,2436867.502128146,2443188.100549747,2520160.7339763925,2406177.2312283865,2378050.414888322,2326744.3930617375,2321252.703896459
Q8WZ73,0.0127,0.0962,0.0034,729175.4228406453,648572.240117198,721729.3753442761,726667.7679260215,782188.9393365715,700163.2818558251,725291.1853462319,742665.1731545699,746729.9962988464,702482.9965161638
Q14894,-0.0547,0.1018,0.0034,102254.41289891856,105958.14159644114,120161.60561423592,169884.92466131476,54878.84736228231,108580.39411603713,95254.01079497466,98075.20599093115,114840.5731212643,112361.44129278268
O43819,0.0086,0.0918,0.0034,1487513.168974202,1598222.7775261651,1627793.1706350483,1608926.3987581406,1674926.6309738797,1594366.0891411167,1621961.8659702668,1623178.2971749837,1551345.205419389,1603281.853726381
Q9BRA2,-0.0104,0.1168,0.0034,100385561.51121508,100922631.60732743,95724026.01204224,94723341.55341142,104068441.47694716,98708387.25856233,100624185.88264705,100385561.51121508,94480407.4086174,95017233.078916
P46779,0.0107,0.0977,0.0034,12192740.721324997,12508070.151815297,12751884.398146024,12815341.251916178,11108439.214053491,11813639.767864803,11952439.43881292,12378448.719513563,12830217.12955385,12469685.816451462
Q8IXM3,0.0169,0.1025,0.0034,861942.3834469201,810737.236030586,689923.2577880047,713863.206587326,717297.7799269427,746729.9962988464,737336.2290314876,767497.034201666,766916.9020947266,797042.4015119951
P46976,-0.0207,0.1158,0.0034,1711467.3626260515,1813040.145700285,1906515.4080655205,2331809.774835281,1815454.37135036,1850227.856970057,1794608.3148720663,1824365.2438772966,1928692.0644806547,1983853.0854524188
Q86VP6,0.0069,0.1097,0.0034,192628059.46523538,196659396.52287102,199574763.4226227,202313439.62429273,202313439.62429273,200182300.46152642,202313439.62429273,200977683.08429772,192628059.46523538,195893691.86029944
Q13162,0.0122,0.0959,0.0034,57977467.862991974,57873148.97861893,56399310.12763415,55453733.52592618,64162648.11445978,59606285.68472468,63893248.22980471,58180821.04347877,54609402.26932157,56226615.80227402
Q02218,-0.0101,0.1036,0.0034,14849301.566475874,15255372.693000555,16042100.38738991,15451531.455547787,15785395.152520644,14300086.123534938,15373915.731325235,14995749.964465566,15295981.311803563,16391852.365657257
P83731,0.0128,0.1114,0.0034,13486958.209920015,13788907.496607352,12548333.9187193,11889321.665650608,12473532.171713375,12282199.531329622,13387001.521660872,13279684.540332228,12598145.912266012,12815341.251916178
Q9UFF9,0.0166,0.1062,0.0034,409985.9344767734,456773.8360161164,378154.13791724393,406984.13469440443,417044.3766936238,383959.9396333776,443318.901652861,415418.5546603926,415418.5546603926,421972.80248683953
Q969X6,0.0069,0.1068,0.0034,909010.3654442258,885113.6525378313,901795.5841871043,910758.9930577516,899606.5127131372,895513.0309475815,914555.5207098052,907615.0334550657,885113.6525378313,896852.5512164535
Q92614,-0.0086,0.099,0.0034,44121756.487931326,45104636.30751769,45404595.57904465,45303142.43691717,41906178.79873403,42582377.907940984,43052557.30804759,42655521.91349085,45455775.00875856,45404595.57904465
P63244,0.0131,0.1042,0.0034,89433972.89270225,98157859.28754148,89160794.71442598,87593532.13190106,92034048.6874649,82003062.83665733,92257914.19890663,94723341.55341142,90346073.11267969,98330626.56351887
Q96LA8,0.0088,0.1072,0.0034,1948935.426061592,1900625.2890664244,2045505.9456183922,2065575.3378809835,1998182.798978184,1943606.9018677452,1948935.426061592,2016902.8872707752,2021103.3559296753,2025780.793239212
O15042,-0.0078,0.1128,0.0034,63762107.54099703,64162648.11445978,62678078.2175596,62553035.0791473,61660252.86181082,60552518.082680814,60956727.62096322,62156324.52757392,64839957.97467765,62678078.2175596
P17706,0.0111,0.1122,0.0034,2779204.5877413037,2904063.2003792967,3014969.172006759,2991387.3413567627,2868006.2752291495,2744409.9281572425,2839838.172964329,2899693.5330334376,3061838.4413171858,3031119.5631946335
P16284,0.0181,0.1029,0.0034,428546.8984023148,385646.0664327988,340538.5997137706,362709.65412471234,357314.1173898506,357671.6585579517,396825.58782627917,363520.2055111301,379536.1052209737,389490.74173212016
Q9NXR1,0.0079,0.0942,0.0034,7767646.523891765,7497145.704321789,8034285.733418477,7735357.560908366,8121661.341035609,8190128.6322488235,7872263.169197294,7840222.136349006,7682916.428273724,7537905.667755604
Q8NFF5,0.008,0.0978,0.0034,4129002.2671712376,4349035.848166826,4237292.145791029,4191866.410327892,3933050.827705989,4151486.827498708,4087124.8398803445,4154280.2103200424,4275409.417902576,4157958.994980451
P49675,0.0088,0.0944,0.0034,1021740.5433649721,946073.2608763286,983297.3709555237,964144.2665751037,1032114.8808385772,997054.1472770815,1001638.8952743632,971083.851625388,1012507.1884553324,964605.7604001916
Q5MNZ9,-0.0128,0.1124,0.0034,3893823.2838135436,4034311.438688708,4196377.395812662,3961850.058866345,4486249.914903295,4067813.342812034,4248998.783712383,4189130.5954274135,3846738.8776507955,3909285.148771005
P61077,-0.0349,0.0905,0.0034,13043668.7231656,12026458.411572441,8113301.100728907,8880107.06388995,10851983.775408095,12176883.774830721,9646131.45342787,9988967.484313235,10981359.680639023,8564732.161442537
Q00653,0.0069,0.0909,0.0034,7425542.703725379,7182396.56142673,7615169.509525634,7731060.943671033,7255639.5706001,7598529.508615969,7347221.611118432,7212591.972739346,7579511.925922659,7416426.389836548
P21291,-0.009,0.0994,0.0034,32378137.19613281,31687081.447656676,31708492.412076145,32292288.94431401,33922604.84820476,32774390.378610842,33547315.525242276,32292288.94431401,30109998.700297803,31253043.84444102
Q96T60,0.0122,0.1019,0.0034,1636904.64281839,1649659.644902325,1535483.7779913289,1524997.0381506374,1678982.9975205974,1484929.5235275675,1651720.3311310557,1604645.2551465672,1594366.0891411167,1708538.018034379
Q9NRW7,-0.0089,0.0961,0.0034,2670474.763734894,2842019.928011357,2856580.092601221,2781328.5975922323,2680669.370679207,2622038.1574716526,2711700.0210299827,2657118.244505258,2801033.13637756,2868006.2752291495
P30154,-0.0077,0.0952,0.0034,8466900.415205743,8976212.315965958,8591366.935719037,8431227.515537752,8360725.34592224,8148929.620477698,8466900.415205743,8374896.9612391265,8545867.392484715,8796978.711018017
O75460,-0.0111,0.1028,0.0034,602139.3852579545,595015.6422153274,623561.5388165329,634405.4019271362,578799.3956798263,596426.7214699025,577797.4534879017,617977.7243242941,621834.3769429552,577797.4534879017
Q9P2S5,-0.0156,0.1145,0.0034,1088163.0989748912,1111692.5188633974,1186309.748707444,1268083.2752960417,1180663.5644595625,1240143.8031614334,1156054.402326457,1097023.4541979765,1180663.5644595625,1061734.9882110537
Q96MD7,-0.0102,0.0903,0.0034,1870795.340568764,1835370.3553117863,2065575.3378809835,1921812.1843077405,2094841.7902391502,2000650.20934769,1947182.1132489783,1908544.996839897,1851297.113080765,1950051.831508735
Q8IWV8,-0.0087,0.1082,0.0034,5095482.664382955,5207599.28709188,5317701.11078102,5095482.664382955,5231800.579452524,4926689.12663604,5087116.101384156,5222304.320814126,5001543.134447904,5392099.320483575
Q9UKA9,-0.0139,0.1096,0.0034,896852.5512164535,878660.0652802852,911849.997508143,793643.9581493568,867592.9294000737,793643.9581493568,868405.0620030673,897704.131989834,846839.3893824768,873335.566850892
Q9BRX5,0.0118,0.1108,0.0034,4776184.840652933,4544644.610674275,4136787.299514924,4333373.411826207,4480891.832586064,4319961.037956931,4368016.66557607,4540789.160738672,4624998.733857196,4464386.0301214885
P78536,0.0091,0.1076,0.0034,1532392.0334692067,1499614.2299838995,1643929.3750892268,1607761.4797733296,1531306.8980752458,1582634.6190790972,1524997.0381506374,1545626.34567561,1582634.6190790972,1579016.383869918
Q13111,0.0044,0.0937,0.0034,9329323.179121718,9601688.88692005,9524195.67191643,9558035.597338468,9443144.460009707,9414711.85518921,9451213.256776692,9418950.520714674,9487999.67637903,9531346.774858769
P63165,-0.0091,0.102,0.0034,56336108.30190795,56399310.12763415,53750762.31716329,54317244.94810925,59090476.21629877,56531501.880515315,57384205.63622881,55002230.13765969,54470921.95017743,53034422.02415144
Q96DE5,-0.0297,0.098,0.0034,2536534.1793763116,2216693.9712210996,1763199.5742666544,1850227.856970057,2085781.0043378754,2344640.7553405142,2010123.8745109916,2116726.7177242907,2018179.1013162965,1689899.8749755216
P35573,-0.009,0.0902,0.0034,11792090.206086319,12306195.575562991,12240840.955987686,12246649.604818547,11780966.127212504,11026867.9266925,11647143.92949571,11985780.143837132,12275282.066714846,12678869.949811516
Q9BQT8,-0.0092,0.0907,0.0034,3835352.902702072,3864752.1630671965,3924756.5045576342,3648205.5334386355,3734402.3931050985,3504486.7768010115,3708155.953943483,3790691.739260824,3757240.5135456445,4007439.5288483854
P67812,-0.0093,0.0909,0.0034,6614127.748315166,6910718.484701551,6726217.312806072,6317508.239038851,6462500.337071827,6101599.094105378,6642094.922791091,6438716.329988163,6494807.025037305,6936204.435265422
Q96EA4,-0.0069,0.0908,0.0034,4630902.429769944,4551966.8484704895,4732057.160419113,4507661.373062451,4869613.061767713,4697949.712660372,4638244.045374697,4638244.045374697,4484793.662114377,4577021.252025346
Q9C035,-0.0152,0.1028,0.0034,1260267.5899857085,1252558.2963773606,1353860.5164213276,1517208.2911027714,1291197.562893075,1396682.434585378,1211553.6072318833,1304697.0663309535,1330205.6931778595,1320244.23403766
Q9NYJ8,-0.0188,0.1079,0.0034,415418.5546603926,399427.4202403173,426771.40830679354,490311.3048822798,383959.9396333776,401866.7695497489,420697.1181908176,440602.5044525789,418889.155613028,393248.7924506839
Q9GZR7,0.0179,0.1128,0.0034,301795.42494654213,307723.4025272124,334166.1373345162,325060.4232094341,271241.2081313585,326891.8062656399,305594.01644413784,303563.49195692735,305594.01644413784,307723.4025272124
Q9H939,0.009,0.0979,0.0034,5906535.419127629,5885059.007187672,5874279.864471314,5756287.303844693,5850259.787614726,5617201.3229967,5609083.852709027,6069239.619191439,5750178.257037769,6225231.596916079
P19404,0.009,0.0924,0.0034,15489634.539776891,14940623.189922664,15489634.539776891,16148005.079999803,14817041.813149331,16568248.828398677,15076295.375985201,15275546.614034053,15233647.26686342,14730183.633271338
Q9BYI3,-0.0127,0.1104,0.0034,2480347.9167451,2507477.700424327,2694116.2440974712,2892976.5933408095,2471411.132473871,2565466.3289562226,2508975.739460814,2571754.644894648,2620264.209662935,2583525.3336485075
Q6YP21,-0.0139,0.1078,0.0034,22240208.07644391,22460570.858597722,25659197.77436312,26347926.59275081,22572785.13290132,24843829.911350682,23377545.211023904,23043953.24515981,23003693.902023893,23115518.53238218
P52272,0.0159,0.1116,0.0034,249201539.48794648,265112683.08524424,242780274.69471607,245399037.5686416,223189765.16893667,225579280.3270996,230787126.4065701,243998199.32086593,270590832.2450528,260670264.77648422
Q6ZNJ1,0.013,0.1109,0.0034,2275033.0607296983,2335704.024752963,2549716.192928654,2593262.647314337,2246205.4815665293,2495463.0646644956,2301971.6733752303,2410388.4761654558,2433751.723605349,2390097.3491687896
Q15643,0.0051,0.0903,0.0034,31160036.33704045,31076582.648097508,32434962.836272024,32417650.541278403,31708492.412076145,31809292.320827316,31160036.33704045,31490019.389442377,31962387.23981421,31935556.169313937
Q13287,-0.007,0.0919,0.0034,17631179.912136987,16807025.68824376,17770934.833289392,17856985.019208353,17869610.46501238,18175077.498263694,17583120.933383986,17268875.428852323,16877279.21225107,17055819.622863032
Q9BTA9,0.0065,0.1052,0.0034,5538551.552937262,5597535.530597795,5832696.435833071,5489252.870368373,5732145.064707778,5609083.852709027,5655877.1760062305,5676794.23907272,5572326.531885206,5625540.437776461
Q5JUQ0,-0.0069,0.0916,0.0034,1464909.0135209463,1463508.6681803917,1519490.337438994,1476279.1949323018,1454710.1045305606,1412913.1920477403,1473091.4852686871,1426781.090542995,1488737.3616675518,1496318.37224658
A1L170,-0.0177,0.0995,0.0034,717297.7799269427,704336.1815973722,677326.7178929306,625467.4667446094,764138.9954024254,710729.8219818993,777726.8924598667,653002.563579268,629152.9412627683,654260.7642952692
Q9H936,0.011,0.0966,0.0034,6575587.782662687,6887838.999358365,6241642.213183102,6188473.004262652,6522072.329839672,5921147.73766348,6663733.804565216,6595523.577900143,6554773.4166326765,6726217.312806072
Q9Y285,0.0103,0.0969,0.0034,20910394.433462236,20910394.433462236,19492036.859532148,18935938.370976012,20264739.442403585,18864503.445395887,20256797.45237736,20332208.295061283,19899444.33168769,21254028.638858706
Q99661,0.0083,0.0989,0.0034,37278225.7230202,37992364.846277654,37224763.05679203,36653651.41109998,35135203.53020047,35206237.29387827,36510957.29340475,37008706.58318197,37008706.58318197,38452657.44987408
P07942,-0.0088,0.0948,0.0034,13136228.756563114,13067066.926715499,14258984.564955162,14719269.519096242,13686005.533469258,13988755.751596345,13569322.173315799,13593095.43623669,13486958.209920015,13376180.455518855
Q8N1F7,-0.0124,0.1092,0.0034,36228421.4485942,38257379.45782216,35834470.71794871,34913692.02202131,34015077.96297822,32610640.69660526,34473828.00566668,35364406.89669146,36600231.552382186,37569218.496545926
Q8NFG4,0.0124,0.0923,0.0034,736613.1516026831,758300.8108360397,789076.5115007542,783324.9470657535,709587.2639256644,731826.0474420509,710729.8219818993,740087.0413698531,832970.8768607788,769948.4759433257
