Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52
Q969E8,0.0596,0.5044,0.0013,7101022.31597585,6780246.670608641,6649123.06819701,7342721.34342463,7311570.273552038,6619470.830670723
Q96G74,0.0344,0.2861,0.0013,6462500.337071827,6519217.825995866,6887838.999358365,6775692.490993796,6910718.484701551,6542034.649889309
Q96GA7,0.012,0.0849,0.0013,7585429.39499363,7311570.273552038,7670921.409868661,7807880.327495023,7484942.278269883,7330494.133194486
Q9NSD9,-0.0492,0.6022,0.0013,67156447.9854383,70070627.00479116,66265730.78473813,62453174.490638934,67069128.50343512,66007541.54426638
P49915,-0.0618,0.836,0.0013,128975154.1600774,132444207.74366786,126370465.98029628,115748075.85040937,126189029.39131215,127454472.59686466
O14880,0.0133,0.0844,0.0013,4018928.2764931107,4131682.174703698,3862756.378667463,3746239.4104980044,4157958.994980451,4151486.827498708
Q9NRZ7,-0.0155,0.1065,0.0013,3907388.7577092852,4206602.0410559485,4074083.927676583,3850229.2539867735,3988322.6613558787,4148589.9890189865
Q9H8K7,0.0563,0.3865,0.0013,1490704.6217964916,1454710.1045305606,1630180.2135598992,1568983.0325711926,1579016.383869918,1581109.8566587402
Q9H0Z9,0.0025,0.0108,0.0013,6388747.141284652,5866139.911071504,5012930.528323997,6134034.201592861,5322103.771757331,5746395.857741989
P17174,0.0499,0.7706,0.0013,238266411.87449247,235848680.7355677,238266411.87449247,252152369.2200913,243998199.32086593,236999090.20537257
P25705,0.0459,0.73,0.0013,230787126.4065701,229411542.60645935,232459872.97114575,239730217.78493562,240357399.96479452,230787126.4065701
Q71UM5,-0.0533,0.3231,0.0013,13209336.897486804,14899332.88573042,14316851.098611642,11770228.724711277,14202186.486244801,14675134.90542966
P62136,-0.0602,0.8488,0.0013,48268714.85383377,48021878.04623667,48961171.086047,45255581.84265013,46036329.325881675,47206405.5558903
Q96IU4,0.0211,0.1707,0.0013,14675134.90542966,14406339.873605812,13887002.669455897,14352101.87254127,14836935.345832685,14164617.81366845
Q9Y450,0.0132,0.1062,0.0013,17529093.929280788,18349893.066008728,17714148.837156694,17583120.933383986,18034886.02535608,18152687.76652204
Q14694,-0.0476,0.472,0.0013,11174416.781388996,11536485.185126213,11197565.58185394,10672193.914845506,10974997.079012614,10968983.26405863
Q9BPX6,-0.0334,0.2496,0.0013,2369500.3936949736,2328679.771110346,2402046.301802292,2321850.786726136,2291033.430876707,2284016.781392683
Q9Y547,0.0334,0.2176,0.0013,6183208.654569955,6183208.654569955,7227609.548271987,6426608.466983568,6733308.473738202,6771543.794210053
Q71RC2,0.027,0.2232,0.0013,4498979.149211507,4414625.297500498,4495289.691024638,4584844.775215591,4541986.099227747,4455810.1376950545
Q504Q3,-0.0332,0.1863,0.0013,565079.8186865349,607180.3599205483,599641.2683877352,574372.7422938598,569990.164730405,576927.1251334494
P20933,0.0573,0.4859,0.0013,5258442.500939094,4953731.727657185,5556698.181161348,5532852.872414947,5527413.529062318,5250709.75891676
P62873,-0.0465,0.374,0.0013,8998642.388652233,9353278.923264058,10121344.487251064,8802814.830698976,9016481.62506439,9584011.044524
P53814,0.0271,0.1586,0.0013,1513307.3233518777,1576790.1734756287,1612013.3376886258,1682604.1651552722,1519490.337438994,1560561.8323898115
P53370,0.1253,0.5681,0.0013,477119.79589278233,478396.6428860767,628385.4193099246,605346.7429045755,618851.5749019969,492643.1767476685
Q99615,-0.0841,1.1053,0.0013,37607466.39805735,39210741.53798021,36685523.33010547,34065963.83479081,35452069.23300629,36940803.475527085
Q9NSK0,0.0158,0.1051,0.0013,2362394.15267677,2391641.5839833193,2523528.203632693,2463921.154771848,2424122.4583838745,2425920.025973941
P02786,-0.0306,0.2856,0.0013,113149158.16300635,124379246.3760377,121106847.6821083,108475653.00058544,118957964.85178114,121600939.13608727
O75489,-0.049,0.5224,0.0013,18745402.53093276,19102964.169453554,19703202.85074469,18542775.52207383,18292722.485846724,18464517.142983004
O43719,-0.0377,0.4243,0.0013,52905380.620292224,53251613.38096859,56779346.94398754,53318702.227648914,52479778.680573575,51989613.70828911
P23276,-0.0369,0.2801,0.0013,2381131.6053237747,2436867.502128146,2534021.720513948,2324287.207485206,2385716.063632568,2413682.2602885575
Q13257,-0.0038,0.0268,0.0013,16981673.68864938,17285923.550146613,18576737.140346438,17513896.315838207,17244028.305756506,17631179.912136987
Q9UMS4,0.0461,0.6874,0.0013,82218925.95643705,82743248.32192492,83256754.21698098,86349399.55624376,85170824.49191953,83256754.21698098
Q01469,0.007,0.0572,0.0013,30836241.582521554,30207845.59873071,31094860.304462582,31191730.736335002,30931517.75766529,29924258.23128788
Q9UK45,-0.0202,0.1679,0.0013,61585129.90913761,58905395.930809595,54651739.49582274,57977467.862991974,56367700.161349446,57384205.63622881
P23368,0.0355,0.3784,0.0013,34963229.62752538,33941071.62094306,33970408.00107916,34849423.14784062,35715586.08383545,34263512.73543059
Q15653,-0.0061,0.0419,0.0013,4930446.86928049,4736100.025342445,4977307.571224762,4953731.727657185,4832292.924180718,4710630.071161676
Q9NW68,0.077,0.9686,0.0013,16386837.620129824,16905821.070701867,16730924.027650604,17917505.72876539,17384683.78594218,17154408.434667148
P55011,0.0169,0.1344,0.0013,11012684.85404696,11095758.52335212,11503168.304820644,11078083.791462414,11517109.046131833,11212559.22713622
Q9BWD1,0.0424,0.6093,0.0013,260670264.77648422,247451413.09918904,252152369.2200913,260670264.77648422,262910274.0453635,254838012.4969845
Q8NEF9,0.0011,0.0071,0.0013,4121627.6035388764,4005463.0672160354,3961850.058866345,4010766.703857425,4065898.5566354147,3951678.2905173865
Q9C0D9,-0.0473,0.2817,0.0013,566003.9477492573,569990.164730405,600781.6446096039,559801.419645962,538272.304008041,572608.4560229956
P35611,-0.0033,0.0287,0.0013,44490265.12456419,43910811.7783936,44724738.46111331,44490265.12456419,44345047.927712634,43211034.06267022
O00264,0.0066,0.036,0.0013,18576737.140346438,18434865.693720892,15682750.59610203,16857605.024098836,17681260.713538468,18103469.5233741
Q8IUR0,-0.0769,0.7235,0.0013,2339467.360267709,2344640.7553405142,2369500.3936949736,2186005.69672756,2180756.985020581,2281402.8033719454
Q96EV8,0.0022,0.0152,0.0013,10687251.655185476,10358189.272318702,10544033.621766215,10659803.734264504,10561896.329488045,10231504.307288708
Q8N1B4,-0.0242,0.1266,0.0013,585603.3170574534,574372.7422938598,559801.419645962,587587.9155977322,542029.9858076418,551670.2818969724
P51858,0.0494,0.5737,0.0013,299794451.14829296,299794451.14829296,331420251.38111514,335036013.41713595,311291730.2716623,311291730.2716623
Q6PCE3,-0.0009,0.0052,0.0013,3384999.6407236373,3433576.056118123,3877514.1625161935,3611374.262120399,3565884.021120208,3447036.8714702684
O15047,-0.0263,0.1827,0.0013,2322894.207935094,2418466.2260983973,2321850.786726136,2332451.1088659973,2247912.5793594182,2314777.0902294433
P11216,-0.0141,0.1161,0.0013,24337768.678873602,23968877.64758692,25275680.522702333,24312332.417658836,24312332.417658836,23814475.355688132
Q14249,-0.0273,0.2268,0.0013,7646652.913316429,7631478.939477085,7658667.2093950985,7286577.903108772,7579511.925922659,7509197.676930474
O95865,0.0296,0.2624,0.0013,14492804.381660827,14011261.611963479,13892306.307823574,14316851.098611642,14594567.779136416,14115510.79065885
Q8NCD3,0.0304,0.1515,0.0013,473057.14002738975,458231.3313369005,485987.2670820779,520632.5693287245,467056.0084710741,451129.9585858679
Q14738,-0.0102,0.0747,0.0013,8029320.551228643,8317246.503254519,8121661.341035609,7863050.39443274,8100159.692770035,8190128.6322488235
P40616,0.048,0.3836,0.0013,7735357.560908366,7575726.202364818,8167074.175381544,7497145.704321789,8323599.332335964,8309304.984659944
Q9BWE0,0.0279,0.2356,0.0013,11744096.646309538,11974881.800917627,12645282.045263853,12332812.599812966,12031435.095786687,12489080.780195456
O75436,0.0006,0.0048,0.0013,43101085.552879445,43101085.552879445,46426651.65512282,43861325.02939148,44075782.90051593,43955770.54346357
Q9Y3E1,0.0537,0.4785,0.0013,3555683.422544172,3496627.787253707,3581847.24162233,3790691.739260824,3664677.696083313,3517058.5459586736
O43402,-0.0935,0.8993,0.0013,3541726.57955326,3651643.0060830214,3471082.464902524,3054575.649683711,3427042.6836743485,3455861.2620645487
P61764,-0.0459,0.3361,0.0013,2788566.4512772406,2996618.676303224,3148714.5419189157,2736476.9997804756,2866909.533916807,2998828.234756999
O75164,-0.0105,0.0519,0.0013,803557.6968015655,787817.7300531551,887094.8234849125,800385.9850686034,820848.5342353913,824491.297189313
Q86YH6,0.0142,0.0938,0.0013,2464904.070497242,2457534.3139017327,2464904.070497242,2549716.192928654,2471411.132473871,2395832.5701791276
Q9UM00,-0.0497,0.4212,0.0013,2390097.3491687896,2473788.2261880017,2457534.3139017327,2336463.0642461684,2362394.15267677,2333092.635459086
P61923,-0.0412,0.2957,0.0013,22088131.40430729,22572785.13290132,19503870.95639422,21775789.64890134,20241971.012634728,19987759.382647447
Q8IZ69,-0.0802,0.9637,0.0013,11371886.979033552,11740516.968158217,11683031.614118727,10612526.864309976,10951128.65480901,11158009.662181979
Q147X3,0.0238,0.1347,0.0013,943326.6366546405,902399.8735412788,957204.2387783616,934128.8255991756,934128.8255991756,964605.7604001916
Q9ULK4,-0.0479,0.3415,0.0013,1598947.9551494743,1641387.646857225,1694559.096558684,1572439.0210329227,1575456.1069676245,1597497.9398687407
P02794,-0.0607,0.3474,0.0013,31772265.31656657,31191730.736335002,34817490.80201857,27997082.308289852,28996131.880449314,36190204.64593666
P08174,-0.0216,0.1583,0.0013,4650121.205792246,4923971.940840513,4932394.799144114,4513663.947687275,4829756.15046162,4863672.310746881
P54198,-0.0381,0.2444,0.0013,1476279.1949323018,1524997.0381506374,1439903.612634666,1391895.2195598541,1467361.787552684,1441394.4352277243
Q96EY4,0.0033,0.0206,0.0013,3911998.1300479323,3670509.7914492292,3589557.5567585533,3748177.331885603,3740056.074852594,3645838.816042332
Q9NX74,-0.019,0.097,0.0013,299315.6442093702,304687.646106415,302619.9785803767,298239.3613176124,294662.0888380568,296595.56299760885
Q15003,-0.0319,0.3027,0.0013,18962915.81293532,19479699.414478306,18906822.931668315,18420372.622986063,18688467.45302395,18659587.400740534
P19367,-0.0617,0.7167,0.0013,35551010.45749592,37224763.05679203,38452657.44987408,33781825.38961116,35680219.87674982,36475412.80673702
Q9UJZ1,-0.0467,0.433,0.0013,8273789.3129116,8709028.903318956,8300625.297064841,7970726.359421771,8265670.310605117,8100159.692770035
P30520,0.0446,0.5703,0.0013,72488067.39487927,70452351.7624625,69098177.81119688,74081783.20514616,73082693.98532213,70276232.25980565
Q9Y3T6,0.0245,0.1927,0.0013,7827702.254752531,7619273.488390108,7929444.883149541,8077606.128814377,7945031.561553052,7615169.509525634
P61619,-0.0102,0.0715,0.0013,8916890.004058748,9325313.136226838,9184150.927352512,8621099.52488305,9076298.775166733,9376442.919716045
P51149,-0.0378,0.4071,0.0013,69218058.49647817,71459328.9329111,68648383.35361472,63762107.54099703,69029727.33924992,69935505.1861131
P10244,-0.0287,0.2307,0.0013,4038534.1268418347,4074083.927676583,4273134.95338548,4065898.5566354147,3951678.2905173865,4051567.175055978
Q6PII5,0.0142,0.0767,0.0013,931797.4068927693,973404.3525245797,972527.4528379021,966444.2791938521,944009.5113867795,978545.7518574808
Q6PGN9,0.0704,0.6948,0.0013,2993641.805393507,2846224.203485997,2956382.9951995797,3087046.492143819,3081642.9603943084,3013884.856307465
Q16204,0.0538,0.5862,0.0013,56779346.94398754,56055539.35358477,58535252.298655696,62768194.27246694,58139225.6211507,55915229.33454277
Q96H20,0.0631,0.6297,0.0013,8025129.153758899,7725050.641786196,7517379.048773757,8029320.551228643,8016979.641774986,8121661.341035609
Q9BSR8,-0.0089,0.0439,0.0013,797980.7618308588,799083.5556820516,738287.353240164,752456.4970893839,779002.9143276571,776351.7595446076
P53992,-0.0312,0.252,0.0013,24783176.566843987,24897491.71058804,26269930.720706765,23019494.06992427,25126483.646400504,25743671.212499715
O60907,-0.0408,0.3624,0.0013,6726217.312806072,6700076.883776234,6805879.747506964,6301637.301594627,6595523.577900143,6656441.52204725
O00330,-0.0023,0.0168,0.0013,27415628.08504166,27127280.134702094,26089948.127902362,26589998.315295234,27331491.591468506,26123159.13234737
Q13242,-0.0343,0.3316,0.0013,20999746.986055765,21754330.76933484,21872219.036154147,21174425.626139577,20468786.80689382,21092335.440129925
P10606,0.0408,0.3644,0.0013,118176023.60188755,115748075.85040937,101504574.09071329,111363250.05406317,115748075.85040937,116025312.31221165
Q9NUP9,0.0072,0.0519,0.0013,9955595.406617666,9917412.960256405,9724707.926970668,9929291.996133454,10021351.912085723,9623370.34694973
Q9Y697,-0.0063,0.0466,0.0013,11158009.662181979,11385913.667418009,11069612.541399483,10997402.919470506,11100674.695496345,11174416.781388996
Q9NVR2,-0.0964,0.7505,0.0013,692094.5651064966,717297.7799269427,684600.8841495091,657410.3480700867,657410.3480700867,632387.1731829843
O96008,-0.0827,0.915,0.0013,14975352.326036822,15785395.152520644,14637753.905025836,13593095.43623669,14492804.381660827,14535629.133479761
Q16576,-0.008,0.0704,0.0013,40697275.50068634,39419554.880602196,39853222.27011247,39069202.74305733,40266699.2373607,39281857.62472963
Q8NBK3,0.1238,1.025,0.0013,1292540.324882353,1215012.1162844938,1292540.324882353,1479803.7303248823,1330205.6931778595,1306308.476711759
Q8NBK3,0.1238,1.025,0.0013,1292540.324882353,1215012.1162844938,1292540.324882353,1479803.7303248823,1330205.6931778595,1306308.476711759
O60566,0.0219,0.1706,0.0013,15609550.201411797,16074123.547693241,16857605.024098836,17005651.357282665,15688599.012431923,16293632.520892166
Q96BU1,0.0603,0.4463,0.0013,1680658.4691716067,1655057.6843183339,1771019.1606365552,1824365.2438772966,1716115.0558714229,1752568.107494965
Q9H9Q4,0.0096,0.0646,0.0013,3081642.9603943084,2968377.590457827,3041610.527858501,3031119.5631946335,3111955.004519801,2956382.9951995797
O43396,-0.0488,0.5692,0.0013,32502702.432264317,32774390.378610842,32417650.541278403,30981105.95093976,31859358.231303014,31058315.735396147
Q9HC77,-0.036,0.3022,0.0013,6282317.6042841375,6230155.924901676,6012962.623034001,6050629.434048625,6072556.258795757,5841302.993908036
O95182,0.0589,0.3412,0.0013,5179780.598969307,4863672.310746881,4111566.5787145533,5210621.426298496,4647458.719633622,4805023.113150241
Q9UGV2,-0.086,1.0376,0.0013,11517109.046131833,11792090.206086319,11078083.791462414,10642357.080027994,10788572.573810022,10779166.499300998
P51153,0.0174,0.0988,0.0013,1451271.7519725224,1468689.6699882362,1449523.7087749457,1398232.2932966575,1531306.8980752458,1467361.787552684
O75030,0.0114,0.0806,0.0013,8942121.079865811,9235668.435573094,8621099.52488305,9175903.382958476,8912816.914882554,8766390.836294997
O14802,-0.0414,0.4065,0.0013,21962540.639324445,22956944.330555897,23450648.930230036,21843852.584615048,21794449.232205626,22401765.486691654
Q9Y2R9,0.0103,0.0597,0.0013,2781328.5975922323,2765234.577157324,2539496.438531371,2597467.1627872884,2663501.38423636,2836704.142199256
Q9UPR3,-0.0065,0.0357,0.0013,1539781.40217968,1593089.997703839,1557928.9829204688,1498787.3961438406,1599966.646729911,1543834.7221205635
P82673,-0.011,0.082,0.0013,9042167.486383604,9318982.557636935,9552769.610043507,9071091.775835942,9370491.686562872,9097392.577051088
Q9NYF3,0.0943,0.7608,0.0013,1073794.6266517944,1044067.9299361674,1020724.0574075131,1073182.259193836,1123225.6999338544,1134889.2610253934
P42575,0.0043,0.0295,0.0013,5041725.565713911,5016238.142300085,5222304.320814126,5201020.702960947,4947039.197658816,5087116.101384156
Q96E14,-0.061,0.5262,0.0013,2692542.898910796,2634315.262081273,2525474.2302216566,2488290.73339039,2456366.683653115,2539496.438531371
P40222,0.0239,0.2214,0.0013,80132957.60957693,82073826.9917845,88069352.91425523,88568071.5078545,83256754.21698098,81095409.18891782
P10412,0.0835,0.7097,0.0013,41727456.849485256,41186086.725091636,34932471.68472276,40768420.85421233,43620434.95827896,39791495.343942106
Q17RY0,-0.0177,0.1215,0.0013,2679899.3738179146,2728902.860692151,2764330.572369351,2731157.4944009935,2709782.5413193717,2585204.8273536414
P82675,0.0186,0.1143,0.0013,2453879.372086822,2411879.7677820604,2213076.1451186417,2457534.3139017327,2343611.6727750697,2328679.771110346
Q96DG6,0.0308,0.4226,0.0013,90712483.07738762,90776549.79155852,92034048.6874649,93145322.04482384,92034048.6874649,92607517.85040778
O60239,0.0369,0.3155,0.0013,4609646.249965746,4580810.875682728,4780565.01585959,4904781.202543861,4669695.702193433,4673319.557099267
P42773,-0.0528,0.3231,0.0013,5970676.819394824,5538551.552937262,5179780.598969307,5828832.364171685,4871811.726486026,5297119.115555245
Q7Z460,-0.0511,0.5515,0.0013,16954890.250524085,17631179.912136987,17005651.357282665,16346702.103084024,16610701.195784304,16548509.320287066
O15431,-0.0017,0.0078,0.0013,1456523.6232929814,1517208.2911027714,1681932.0835036102,1617276.430886492,1448357.562214385,1555945.1900937066
Q96RP9,-0.0743,0.9475,0.0013,25525118.269616913,26347926.59275081,25327980.077435832,23814475.355688132,24504919.64208515,24581707.56466876
O95365,0.0396,0.3324,0.0013,2880190.407963082,2989662.689522095,2996618.676303224,3046624.190690658,3021401.1666613794,2991387.3413567627
Q12788,0.0059,0.0327,0.0013,1992364.8732843383,2085273.852401148,2224129.2212871993,2158615.3985886127,2011823.9177476813,2118666.2653280757
P26641,-0.0617,0.8889,0.0013,396723671.19159245,419880061.26059514,407032970.6236618,366937621.91308147,394200935.712143,404396940.0663344
P78345,-0.0217,0.1288,0.0013,2112348.8913350753,2161813.805339034,2319427.2896019304,2288161.830791657,2127952.9914802196,2039899.392789599
Q15427,0.0121,0.0913,0.0013,20756028.699121356,19628223.523012437,19326413.923229218,19956853.63683641,20389830.69024944,19525066.821685337
Q9H7Z6,-0.0586,0.5105,0.0013,4042953.1920686984,4083558.514573088,4432887.073310097,3924756.5045576342,4180537.2574042836,3882227.924288092
Q96PE3,-0.0701,0.2859,0.0013,98075.20599093115,80667.16926598201,112361.44129278268,90178.5767334799,90178.5767334799,95254.01079497466
