Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA56,V_log2.i._TMT_3_iTSA56,V_log2.i._TMT_5_iTSA56,V_log2.i._TMT_7_iTSA56,V_log2.i._TMT_9_iTSA56,D_log2.i._TMT_2_iTSA56,D_log2.i._TMT_4_iTSA56,D_log2.i._TMT_6_iTSA56,D_log2.i._TMT_8_iTSA56,D_log2.i._TMT_10_iTSA56
Q13098,0.008,0.0436,0.0001,61105065.24432814,66265370.67958567,58505216.108855486,57008695.75178215,68598260.14236018,55415782.85448723,64838024.97779053,69057048.07408485,61026836.485112704,59392449.970016666
O95140,-0.0117,0.0675,0.0001,5508191.587872027,5734270.694477533,5399408.464802736,4930657.119922572,5251241.300541259,5066933.907640257,5195541.429035752,5626132.815802976,5396328.821888685,5021961.263977928
Q9GZT6,0.0148,0.0475,0.0001,855832.7667229908,811013.0874097762,925549.0288255844,961620.4490440435,1280092.3287158797,991255.5205462645,1108633.01804221,942256.6328758447,866949.0955626419,922347.9081483645
P08574,0.0677,0.4499,0.0001,14635662.736602524,12486376.178380938,14540325.499709247,12802055.035261922,14587342.162245272,15751687.401598569,14306040.548740666,14927442.130367897,13752174.876783844,12843540.051433425
P57076,-0.0241,0.1731,0.0001,26125480.93994899,23728531.455823418,26693189.79824375,24951252.29547815,25107873.333092876,23457865.849650472,24082899.293160703,25041762.839641057,25522033.740076743,25085364.232571483
P07858,0.0248,0.1842,0.0001,12419591.017664282,12692911.176810993,11712634.58826065,11819450.756300014,12460079.953075055,12405609.394807944,12355377.029561583,12115396.459818404,12567918.722593429,12011552.862485457
Q99848,0.0576,0.3608,0.0001,2603385.21849584,2534274.310613732,2854827.3531923345,2712043.9921699427,2293629.921841403,2641930.858703138,2509956.168745555,2821837.8720935257,2719986.4050780963,2688921.4863726487
Q8NE86,0.0493,0.3072,0.0001,2129623.654040757,2160612.932403863,2131155.7914660764,2070524.2658025217,1941359.6753716923,1990406.2085209647,2055077.114805438,2368165.1765999096,2269747.2609821744,1995593.5488579734
P43034,0.0448,0.429,0.0001,148452198.6907398,156372952.13120708,147985882.30984628,161089254.38716346,150996304.45753,150743693.9155484,158406880.475707,162583734.3885151,156926058.57169124,151614931.43651178
P22061,-0.0198,0.148,0.0001,53751586.452509776,50603303.6874856,51183881.79517416,47315171.54014016,48504369.76665662,48787696.41325677,48243428.077627614,48956095.34754635,49631166.93174148,49563457.629020594
O43583,0.0312,0.224,0.0001,114636182.38733871,119845590.68867607,125681415.20050174,135834595.19711816,113768325.60902782,119845590.68867607,115423201.34869088,127829395.14390495,128331012.17508541,124963520.31044102
Q711Q0,-0.0023,0.0127,0.0001,3304046.865944799,3544551.252053464,3571276.1886451896,3568572.717041861,3432168.9709433666,3482545.9313439694,3471949.612978175,3345831.9157896712,3306043.5076561524,3589455.571328594
Q8NFC6,-0.0073,0.0516,0.0001,153355913.71258467,158954928.72500923,164630356.4280918,172244424.1201555,156118047.07292452,154616092.24183023,156926058.57169124,160189310.67641044,158406880.475707,162354838.54827845
Q12906,0.0354,0.2745,0.0001,621663588.3878859,675297249.2675357,590099158.4552679,576512596.7175289,621663588.3878859,608327414.3483648,621663588.3878859,659613232.4691434,614359341.3753932,621663588.3878859
O00273,-0.0284,0.2329,0.0001,52016589.66596897,55668301.50374303,51921647.654235065,56173412.008621305,54073440.983972736,49563457.629020594,52842882.14127206,52570166.192968115,52016589.66596897,54662845.265357696
Q13769,-0.0136,0.0914,0.0001,12017724.845267136,12567918.722593429,12212757.624921547,11606653.903243445,12945312.441266067,12454007.177548608,11980539.497323202,11859746.359661086,11702058.907949828,12086148.687945282
Q9Y2R5,0.0105,0.0514,0.0001,3119622.000498015,3306043.5076561524,3185828.2462704983,2686217.3841712275,3262968.9764266824,2926825.4130824027,2960503.8720701253,3403088.0057351775,3244314.5476637683,2965418.6204778687
Q9H5Q4,-0.011,0.0593,0.0001,4134357.2591166506,4114230.8064971715,4101127.284953071,3747063.7961418517,3649934.97151647,3638476.9487693803,3778694.909674906,4138273.3969867,4148047.4881625255,3677575.2721299706
Q9H2H8,0.0038,0.0212,0.0001,2155102.1607984966,2190919.49041561,2128640.091220911,2136899.784568033,2121181.043582104,2121181.043582104,2113772.806549422,2126376.1094817473,2185559.0544200647,2093424.5477407584
Q9H0E2,0.0071,0.0314,0.0001,2686217.3841712275,2719986.4050780963,3021202.237961642,2949539.0316579067,2561661.6265630336,3236641.395579569,2570043.700064025,2688921.4863726487,2688921.4863726487,2663620.743642105
Q9Y3D0,-0.0338,0.1745,0.0001,2535543.245267439,2448234.6016884386,2719986.4050780963,2944317.3328680503,2353106.3911103266,2557873.186858927,2534908.7073248657,2282793.4690757226,2518907.0402275748,2666333.4803528907
P40425,-0.0308,0.2084,0.0001,5305041.586974933,5344504.61763126,5344504.61763126,5504342.454846557,5231535.133134251,4824178.905009554,5275115.164829969,5353970.428833175,5360384.358319856,5066933.907640257
Q9H1K0,0.033,0.1516,0.0001,403394.8863144164,405113.4588275937,398286.27237034315,387851.6060142898,458158.93517731846,417832.216914939,461714.8888684344,368526.0839374932,383140.48171770066,444936.05956282077
Q7L5N1,-0.0462,0.4093,0.0001,49210544.03070203,52353719.060738,47139965.92657851,46822474.33705099,52077615.24970139,45348172.29492941,48049825.63784863,49293082.30456183,46642237.41225487,47754017.00266032
Q6P587,0.0329,0.24,0.0001,22739397.760140426,25552961.173431303,23528723.229305033,26920553.182894696,25717926.41590647,24311965.046296697,25170529.843828615,26247924.074402146,25255249.87411181,24931897.657636523
Q15075,-0.0063,0.0427,0.0001,271064368.1238129,296575405.17590237,287197916.0714915,300840343.8384264,267996399.9691341,267996399.9691341,274914301.6330672,294324600.28898615,283768765.61269134,280819373.7858708
O15234,-0.0268,0.1948,0.0001,27923928.756801274,30110551.56917562,30078225.703048784,31769870.421227537,28263162.912537593,26952577.125380278,28172360.24171109,29914185.57869658,29325133.902099907,29470664.60815199
Q3SXM5,-0.0286,0.1701,0.0001,4393004.845337096,4644890.545652665,4032571.1287686024,3906182.1913367296,4445749.130367871,4477121.7174944915,4128392.103900158,4182284.459550054,3989085.0436007744,3976673.2089588963
Q7Z5J4,-0.0682,0.4561,0.0001,1714021.2915205734,1717440.9194231604,1802816.2893215702,1945530.2749533507,1782572.2728488515,1725865.6121661935,1707610.3128694007,1562853.556863194,1666998.0545851078,1790592.4157074466
Q9P032,0.0724,0.4239,0.0001,10951564.675821442,8627664.885735432,10720546.678549258,9567812.787121153,10217650.657379888,11702058.907949828,10965711.141338564,10396208.952298915,9679028.778972402,9349336.08947206
Q99595,-0.0693,0.3746,0.0001,129687.30441345372,129687.30441345372,119547.60897538997,105521.71998503887,129687.30441345372,119547.60897538997,119547.60897538997,119547.60897538997,109968.3175477116,109968.3175477116
Q8TCD5,0.089,0.9803,0.0001,99812900.1145341,98504150.60779001,96240275.05778494,100603537.20002428,107910059.50846945,107910059.50846945,109684263.88539855,98621565.61625129,103153899.55869539,109684263.88539855
Q9H6U6,0.011,0.0522,0.0001,1316558.7218571233,1422414.5636741875,1249067.2990768277,1520347.603318162,1297231.3463569684,1331361.4042298316,1387460.837673324,1279094.4872746563,1331361.4042298316,1450317.9871105694
Q9Y315,0.017,0.1173,0.0001,22271542.575567733,24167402.57494991,22155286.848660402,24742630.807696883,24221180.57536525,23921051.63549183,23481880.944873642,22806485.85755427,22933869.06585137,24458666.946030367
Q96B54,0.0285,0.1447,0.0001,2936019.2162961517,3511278.965717367,3098659.4771391046,3724276.0724065998,3479193.480881733,3604765.748547793,3246825.0303833457,3317922.942585733,3148730.627151613,3568572.717041861
Q7Z569,-0.0805,0.6998,0.0001,13559217.336304776,14489908.511132997,14362008.841635132,15428826.922911288,13352195.335144136,12179191.084862828,12976889.214850638,14121623.083381755,14178027.818002705,13144907.09876703
P62330,0.0481,0.2801,0.0001,2885928.7075070925,2869364.6651776894,3066404.6280469038,2932534.6009002007,2845563.256354525,2817095.4385599047,2859392.8226857814,3452117.476541975,3125196.2120852685,2682323.6256464473
P29372,0.0976,0.7675,0.0001,551363.7639980022,596185.5198401998,580330.9352496566,595285.8886975728,558166.5913591223,614345.2226206126,601632.9222354575,645868.5071973398,603600.091918303,582947.0736187637
Q9BTY7,0.0855,0.5228,0.0001,6799099.678974631,5802586.888051825,7136580.993180288,6592377.511847507,7433259.841823689,8111205.526499819,6888899.927446672,7297349.594475902,6531660.3444614215,6610462.625883176
Q04837,0.0273,0.2067,0.0001,500723918.2943986,525675698.1004494,488391861.9274096,497064489.7379906,466296548.47697693,466296548.47697693,508173171.2031336,525675698.1004494,513927214.595054,483181872.7378669
Q06609,-0.0018,0.0097,0.0001,3188531.9791511595,3179388.755084039,3050059.5716612227,2895818.677865183,3257453.2429189873,2944317.3328680503,3218575.409185911,3087635.5435108165,3098659.4771391046,3028048.453071298
O75414,0.1918,1.2641,0.0001,5670361.449258264,5246849.253395595,5556880.172698806,5381782.66327388,4847209.306713077,7962012.9651214145,5601282.49381562,5519293.2504648985,5692193.835806021,5360384.358319856
Q9Y3Z3,-0.0478,0.4399,0.0001,19164673.313932076,19414228.614526644,19209012.116232563,19630027.661779094,18792638.622254636,17682239.23698079,18084390.252668303,18404473.588101603,19087757.052990466,18792638.622254636
Q9H0L4,0.0035,0.0142,0.0001,90403846.38088627,78444519.96101405,88175702.5654825,92626466.29793863,94711668.41952778,99561344.00602865,91950251.18915786,68598260.14236018,83722572.1850369,96582926.32582574
Q5VVQ6,0.0539,0.4047,0.0001,5409748.260647479,5698709.379913126,5275115.164829969,5224160.064419625,5281699.896646569,5637487.113895888,5128364.660334858,5863035.616081894,5367662.2319178665,5601282.49381562
P05387,0.0434,0.2369,0.0001,177552857.73523363,143320254.53787923,174046850.88403705,162851360.32961452,185643641.34078127,175476145.40858802,198648041.65775362,162354838.54827845,159401990.06895542,163900274.52699688
P61960,0.0668,0.3492,0.0001,12890500.548436245,12647674.163696265,11034557.49192647,10935954.804565143,14503161.224235076,13683246.213210795,14604818.464225119,11819450.756300014,11194008.092285309,12881412.91251815
Q9NNW5,-0.0286,0.1603,0.0001,1773963.0631808196,1816886.226381459,1788081.5932340987,1937912.229405056,1707610.3128694007,1862019.9763487766,1659063.999943254,1833700.168539774,1759105.4165564445,1634662.2164123051
Q9UBC2,-0.0,0.0003,0.0001,106400831.91752568,113216463.9980362,110556728.53267716,121982281.17308956,107473068.37945318,106526873.2285192,107910059.50846945,113768325.60902782,113420222.44523683,111855539.12325333
P23634,0.0495,0.2877,0.0001,3475627.670861555,3310757.380263557,3285112.9408624223,2952723.879143563,3017323.768685124,3032521.8717582356,3160661.492713143,3760590.954535394,3384821.6079372023,3083883.5965039674
P61106,0.026,0.1845,0.0001,26600850.73091725,26276436.301603485,25801769.247868013,25566283.15549042,24764642.35019326,25693139.121861428,24980855.519696094,28172360.24171109,27121686.38411585,23947729.271092545
O43776,0.057,0.5149,0.0001,89338527.4883929,87809207.496621,90162047.97394235,83350445.23954915,77286698.3211936,85458818.1699349,82876610.79382412,91347940.06229213,91274260.54631269,89338527.4883929
O14979,-0.0494,0.4433,0.0001,466296548.47697693,451833071.37104553,476020851.6735282,476020851.6735282,456966818.34112805,413580447.1369772,446373305.1182189,442806190.3581012,461820453.8392595,459997889.14742297
Q8NEZ5,-0.0257,0.1323,0.0001,1382126.0740011716,1462305.383283665,1308626.554104507,1238251.124105267,1534629.6676867646,1325339.4005752134,1433586.5634750004,1339369.3329462118,1305641.6640395191,1320900.4674642596
P62191,-0.0077,0.0564,0.0001,173715812.42879915,171904990.88327944,171020392.30281678,166300649.23583114,160776747.559007,158406880.475707,159862360.92220977,170414214.8550018,171418941.1799867,169912846.1779329
P51798,0.0522,0.3276,0.0001,4872478.334936777,4424682.33009353,4752391.569290804,4329954.337218462,4382842.879650203,4644890.545652665,4226470.501391795,5329200.050004614,4715773.152746564,4435296.4035362555
Q9UH99,0.0287,0.1498,0.0001,443026.21385853295,460369.7549975353,403394.8863144164,407188.3641892661,408383.94942049944,449144.1351645404,403394.8863144164,444936.05956282077,432701.47107460105,409828.7985195272
O00629,-0.0202,0.1536,0.0001,59456066.30791305,62500185.244453706,62703709.568745784,65500424.46291871,59115117.009109564,61843916.050354324,57196922.1589357,62384702.49943054,60241994.0844301,59926212.967647836
P62942,0.0541,0.2693,0.0001,117293001.98675056,106001321.51270273,119649184.25557682,113987727.97839297,133459917.84765525,144884391.5213229,134564535.80916032,107662667.13502678,107186498.45642635,111574710.31669293
P53602,-0.0441,0.3912,0.0001,16295045.899014145,16822317.452195574,15678911.838925496,15565457.981830314,15881782.638736663,15693111.277153935,15109471.678847175,15792845.843650635,15412366.687498825,14935023.480148597
Q96RL1,-0.0554,0.5154,0.0001,44627104.228957154,46822474.33705099,44910477.63935444,46194388.69302792,47358524.25910025,43953317.34318414,43415955.22049533,42863395.96340279,41800730.82026861,46719364.360477865
Q8IWI9,0.0008,0.0044,0.0001,4032571.1287686024,3903446.3761044615,4482512.70026758,4198912.343186363,4313574.462959791,4198912.343186363,4186343.9569485774,4151417.7371043707,3945339.7458334677,4234155.6384218875
P61604,0.0127,0.0677,0.0001,2620118906.924493,2437662129.4374614,2620118906.924493,2494877043.312621,2620118906.924493,2874339263.986391,2620118906.924493,2437662129.4374614,2389916040.252107,2437662129.4374614
Q8N2F6,-0.0054,0.0282,0.0001,7852669.945603205,7217057.908075609,7062532.937280717,6137146.832550869,7426055.104655342,7123323.302830472,7113605.656575176,7082310.330468292,7026405.073951811,6815021.227106099
P35249,0.0011,0.0064,0.0001,22912349.680243555,22739397.760140426,22584483.58790541,19566959.663636357,22335484.2825264,22308339.86865418,20959923.85571535,22682365.21367778,21695674.00041734,21334555.69398904
Q16822,-0.0084,0.056,0.0001,25433912.444299262,26342161.597272262,26482651.328969512,26693189.79824375,24842801.528516807,25656838.978582714,23899835.954958774,27086829.295493882,25196011.866327018,25784808.587513987
Q9NW08,-0.0351,0.2895,0.0001,11712634.58826065,11748306.46941169,11391191.241872067,10832167.972307354,11702058.907949828,10988511.524691984,10850119.527192477,11522431.218893388,11042624.405567525,10977665.6597589
P29084,-0.0626,0.4734,0.0001,3491312.9245222476,3285112.9408624223,3455429.945614815,3127423.0787161305,3372070.4102533027,3075689.3387830076,3195647.2606904237,3166236.675567495,3250009.5347649176,3157602.815372728
Q13618,-0.0335,0.2706,0.0001,15678911.838925496,16157253.323065994,15579548.516405052,15221188.015882358,15031880.739297379,14400946.201483067,14512250.719624158,15852212.871544873,15428826.922911288,14854105.97065826
Q99700,-0.0532,0.4973,0.0001,24921939.814518627,24764642.35019326,25906961.265637245,26034396.348435402,24387139.656614948,24248014.598160446,23457865.849650472,23637978.877857734,24221180.57536525,24547787.94168244
Q9ULT8,0.0678,0.5295,0.0001,2889525.5980475643,3032521.8717582356,2782061.9403587123,2988314.9776715627,2764188.1723813526,3013576.233530166,3046864.5816974,2914685.476437211,3028048.453071298,2975269.4318958726
Q7Z5L9,-0.0206,0.1356,0.0001,31315248.030999295,32782439.487168625,33009178.297689512,36090003.06575495,33269921.582700048,33293722.07632134,31629376.698381517,31094074.049481202,31211284.353196934,35048583.92192811
Q9BQE3,0.0018,0.0079,0.0001,10939354.609581703,12820827.80535468,11081718.890154077,11500948.96673341,13762706.454056019,10411882.427249862,12683758.078235071,13627086.234922329,11768048.81200376,11024227.731861012
Q8N4J0,-0.0694,0.4583,0.0001,874806.157767244,983017.2175277582,920145.8680576566,824365.0981537192,989142.9929157395,874806.157767244,899046.0759916841,840347.4253782448,851631.9737968876,858837.9164881875
Q8WXE9,-0.0145,0.0744,0.0001,799974.4402251905,807995.3417383074,846800.3029976559,768247.5844011635,864940.2024117785,767442.3371029668,808719.4984016124,874806.157767244,764895.3331231109,787436.1552416708
Q9H2P9,-0.0259,0.1829,0.0001,11204781.966689987,12066493.861478677,10892803.160103528,11477440.283363141,10689259.664309654,10135482.259737723,10744354.311892616,11424237.647422504,11420399.475540573,10988511.524691984
P31321,0.02,0.1112,0.0001,3713299.5224805456,3776107.6677022814,3883546.1510581393,3496914.4231254268,3953051.363256367,3628013.7928846576,3508688.2547412105,4169725.785861637,3878542.2050533667,3695156.6867779195
P01111,0.0642,0.5041,0.0001,12344798.480680684,11435294.14307276,11935552.872899419,10432621.66797802,11840342.927256476,12633925.200042041,11914775.974727048,12526709.557732703,11819450.756300014,11057105.697017744
P24666,0.0462,0.2562,0.0001,6592377.511847507,6599610.726820078,6246901.797665329,5356444.589933513,6344804.716056105,7217057.908075609,6538051.180361614,6107181.793124695,6031244.161487551,5874208.324425915
Q15645,-0.0201,0.1318,0.0001,10597894.169247549,10775415.836727366,9914362.922463631,9595915.746870873,10300650.766755935,10606349.733677316,9611002.086042797,9995318.234059507,9520282.610279871,10162073.864958143
